date,close,open,high,low,volume,diff
05-24-13,22.482 ,22.330 ,22.330 ,22.330 ,0.01K,-0.05%
05-23-13,22.494 ,22.050 ,22.360 ,22.035 ,0.04K,0.16%
05-22-13,22.458 ,22.345 ,22.660 ,22.345 ,0.05K,0.07%
05-21-13,22.442 ,22.500 ,22.515 ,22.340 ,0.04K,-0.56%
05-20-13,22.568 ,22.280 ,22.800 ,21.010 ,0.13K,5.33%
05-19-13,21.425 ,22.255 ,22.325 ,20.215 ,-,-4.09%
05-17-13,22.339 ,22.630 ,22.630 ,22.160 ,0.10K,-1.34%
05-16-13,22.643 ,22.680 ,22.710 ,22.075 ,0.25K,0.00%
05-15-13,22.643 ,23.240 ,23.240 ,22.480 ,0.14K,-3.05%
05-14-13,23.355 ,23.220 ,23.525 ,23.220 ,0.06K,-1.33%
05-13-13,23.670 ,23.710 ,23.720 ,23.490 ,0.10K,0.01%
05-12-13,23.668 ,23.822 ,23.835 ,23.653 ,-,0.15%
05-10-13,23.632 ,23.635 ,23.750 ,23.140 ,0.47K,-1.03%
05-09-13,23.879 ,24.025 ,24.055 ,23.600 ,0.29K,-0.05%
05-08-13,23.892 ,23.830 ,23.915 ,23.615 ,0.11K,0.51%
05-07-13,23.771 ,23.970 ,23.970 ,23.385 ,0.60K,-0.61%
05-06-13,23.918 ,24.095 ,24.375 ,23.845 ,0.28K,-0.71%
05-05-13,24.090 ,24.133 ,24.153 ,24.033 ,-,0.48%
05-03-13,23.975 ,23.750 ,24.300 ,23.605 ,0.24K,0.78%
05-02-13,23.790 ,23.560 ,24.000 ,23.355 ,1.08K,2.08%
05-01-13,23.305 ,24.250 ,24.275 ,23.230 ,1.65K,-3.47%
04-30-13,24.144 ,24.505 ,24.510 ,23.985 ,2.04K,0.09%
04-29-13,24.122 ,23.970 ,24.550 ,23.915 ,19.71K,0.41%
04-28-13,24.023 ,24.065 ,24.123 ,23.945 ,-,1.12%
04-26-13,23.758 ,24.095 ,24.100 ,23.955 ,0.01K,-1.58%
04-25-13,24.140 ,23.600 ,24.200 ,23.600 ,0.01K,5.74%
04-24-13,22.829 ,22.965 ,22.990 ,22.965 ,0.00K,0.07%
04-23-13,22.813 ,23.200 ,23.200 ,22.790 ,0.00K,-2.17%
04-22-13,23.320 ,23.100 ,23.435 ,23.095 ,0.03K,0.45%
04-21-13,23.215 ,23.322 ,23.322 ,23.180 ,-,1.13%
04-19-13,22.955 ,23.745 ,23.770 ,23.080 ,0.02K,-1.22%
04-18-13,23.239 ,22.600 ,23.500 ,22.600 ,0.00K,-0.27%
04-17-13,23.301 ,23.100 ,23.100 ,23.100 ,0.01K,-1.36%
04-16-13,23.622 ,23.710 ,23.755 ,23.435 ,0.05K,1.14%
04-15-13,23.355 ,24.500 ,24.640 ,23.030 ,0.12K,-9.91%
04-14-13,25.923 ,25.913 ,26.023 ,25.783 ,-,-1.52%
