date,close,open,high,low,volume,diff
06-01-16,49.72,49.65,50,48.65,266.00K,0.06%
05-31-16,49.69,49.7,50.05,49.23,28.69K,-0.14%
05-30-16,49.76,49.43,49.83,48.92,23.09K,0.89%
05-27-16,49.32,49.42,49.55,48.69,130.18K,-0.54%
05-26-16,49.59,49.76,50.51,49.25,221.26K,-0.30%
05-25-16,49.74,49.16,49.96,48.91,237.79K,2.32%
05-24-16,48.61,48.35,49.24,47.8,211.58K,0.54%
05-23-16,48.35,48.72,48.84,47.58,225.09K,-0.76%
05-20-16,48.72,48.9,49.39,48.07,255.58K,-0.18%
05-19-16,48.81,48.67,48.88,47.38,302.10K,-0.25%
05-18-16,48.93,49.36,49.85,48.45,319.81K,-0.71%
05-17-16,49.28,49.03,49.75,48.57,262.32K,0.63%
05-16-16,48.97,47.8,49.47,47.77,294.38K,2.38%
05-13-16,47.83,47.85,48.12,47.26,239.05K,-0.52%
05-12-16,48.08,47.32,48.19,46.8,353.85K,1.01%
05-11-16,47.6,45.59,47.75,44.8,381.74K,4.57%
05-10-16,45.52,43.49,45.7,43.33,343.21K,4.33%
05-09-16,43.63,45.75,46.48,43.43,364.58K,-3.84%
05-06-16,45.37,45.16,46.12,44.19,283.65K,0.80%
05-05-16,45.01,45.08,46.77,44.65,280.79K,0.87%
05-04-16,44.62,45.21,46.01,44.19,293.82K,-0.78%
05-03-16,44.97,45.8,46.4,44.62,276.40K,-1.88%
05-02-16,45.83,47.37,47.4,45.72,168.09K,-4.78%
04-29-16,48.13,47.9,48.5,47.41,29.52K,-0.02%
04-28-16,48.14,47.1,48.19,46.74,113.08K,2.03%
04-27-16,47.18,46.26,47.45,45.63,150.79K,3.15%
04-26-16,45.74,44.69,46.49,44.36,199.24K,2.83%
04-25-16,44.48,45.13,45.59,44.26,211.68K,-1.40%
04-22-16,45.11,44.75,45.9,44.3,272.85K,1.30%
04-21-16,44.53,45.54,46.18,44.44,312.60K,-2.77%
04-20-16,45.8,43.52,45.88,42.81,297.26K,4.02%
04-19-16,44.03,43.14,44.5,42.6,355.95K,2.61%
