2016-01-17	1	10	7	57.6                                                                                                                                                                                                                                                                                                              
2016-01-17	2	9	8	29.0                                                                                                                                                                                                                                                                                                              
2016-01-17	3	7	11	77.3                                                                                                                                                                                                                                                                                                              
2016-01-17	4	3	6	64.6                                                                                                                                                                                                                                                                                                              
2016-01-17	5	5	2	15.0                                                                                                                                                                                                                                                                                                              
2016-01-17	6	2	4	17.8                                                                                                                                                                                                                                                                                                              
2016-01-17	7	8	6	58.7                                                                                                                                                                                                                                                                                                              
2016-01-17	8	2	1	4.5                                                                                                                                                                                                                                                                                                              
2016-01-17	9	7	2	3.4                                                                                                                                                                                                                                                                                                              
2016-01-17	10	12	4	79.7                                                                                                                                                                                                                                                                                                              
2016-01-17	11	7	5	3.4                                                                                                                                                                                                                                                                                                              
