2016-10-09	1	4	3	35.0                                                                                                                                                                                                                                                                                                              
2016-10-09	2	1	6	30.1                                                                                                                                                                                                                                                                                                              
2016-10-09	3	2	1	24.5                                                                                                                                                                                                                                                                                                              
2016-10-09	4	9	8	5.7                                                                                                                                                                                                                                                                                                              
2016-10-09	5	8	4	27.5                                                                                                                                                                                                                                                                                                              
2016-10-09	6	11	2	5.2                                                                                                                                                                                                                                                                                                              
2016-10-09	7	5	1	4.6                                                                                                                                                                                                                                                                                                              
2016-10-09	8	4	2	21.3                                                                                                                                                                                                                                                                                                              
2016-10-09	9	8	6	121.7                                                                                                                                                                                                                                                                                                              
2016-10-09	10	1	12	8.0                                                                                                                                                                                                                                                                                                              
2016-10-09	11	8	6	75.2                                                                                                                                                                                                                                                                                                              
