2017-03-04	1	6	5	21.9                                                                                                                                                                                                                                                                                                              
2017-03-04	2	7	5	4.9                                                                                                                                                                                                                                                                                                              
2017-03-04	3	5	3	12.0                                                                                                                                                                                                                                                                                                              
2017-03-04	4	8	1	31.0                                                                                                                                                                                                                                                                                                              
2017-03-04	5	9	12	3.0                                                                                                                                                                                                                                                                                                              
2017-03-04	6	1	10	14.8                                                                                                                                                                                                                                                                                                              
2017-03-04	7	2	5	6.9                                                                                                                                                                                                                                                                                                              
2017-03-04	8	3	6	24.1                                                                                                                                                                                                                                                                                                              
2017-03-04	9	6	10	8.7                                                                                                                                                                                                                                                                                                              
2017-03-04	10	7	6	3.4                                                                                                                                                                                                                                                                                                              
2017-03-04	11	5	4	7.8                                                                                                                                                                                                                                                                                                              
