2016-03-12	1	1	4	6.2                                                                                                                                                                                                                                                                                                              
2016-03-12	2	3	5	16.1                                                                                                                                                                                                                                                                                                              
2016-03-12	3	9	4	10.6                                                                                                                                                                                                                                                                                                              
2016-03-12	4	3	2	5.5                                                                                                                                                                                                                                                                                                              
2016-03-12	5	2	5	2.8                                                                                                                                                                                                                                                                                                              
2016-03-12	6	10	2	15.2                                                                                                                                                                                                                                                                                                              
2016-03-12	7	4	8	4.3                                                                                                                                                                                                                                                                                                              
2016-03-12	8	5	2	29.1                                                                                                                                                                                                                                                                                                              
2016-03-12	9	2	7	4.0                                                                                                                                                                                                                                                                                                              
2016-03-12	10	3	9	54.3                                                                                                                                                                                                                                                                                                              
2016-03-12	11	5	2	49.2                                                                                                                                                                                                                                                                                                              
2016-03-12	12	8	10	6.0                                                                                                                                                                                                                                                                                                              
