2017-02-05	1	3	9	32.0                                                                                                                                                                                                                                                                                                              
2017-02-05	2	1	11	4.1                                                                                                                                                                                                                                                                                                              
2017-02-05	3	4	7	19.2                                                                                                                                                                                                                                                                                                              
2017-02-05	4	4	3	3.0                                                                                                                                                                                                                                                                                                              
2017-02-05	5	8	2	11.5                                                                                                                                                                                                                                                                                                              
2017-02-05	6	9	2	12.7                                                                                                                                                                                                                                                                                                              
2017-02-05	7	8	9	42.7                                                                                                                                                                                                                                                                                                              
2017-02-05	8	7	8	30.6                                                                                                                                                                                                                                                                                                              
2017-02-05	9	7	4	10.8                                                                                                                                                                                                                                                                                                              
2017-02-05	10	2	9	7.5                                                                                                                                                                                                                                                                                                              
2017-02-05	11	6	2	13.0                                                                                                                                                                                                                                                                                                              
