2016-12-25	1	3	12	59.1                                                                                                                                                                                                                                                                                                              
2016-12-25	2	4	3	7.2                                                                                                                                                                                                                                                                                                              
2016-12-25	3	5	4	15.3                                                                                                                                                                                                                                                                                                              
2016-12-25	4	6	7	26.8                                                                                                                                                                                                                                                                                                              
2016-12-25	5	7	8	29.9                                                                                                                                                                                                                                                                                                              
2016-12-25	6	3	7	74.2                                                                                                                                                                                                                                                                                                              
2016-12-25	7	3	9	52.3                                                                                                                                                                                                                                                                                                              
2016-12-25	8	8	4	9.5                                                                                                                                                                                                                                                                                                              
2016-12-25	9	5	6	15.6                                                                                                                                                                                                                                                                                                              
2016-12-25	10	4	5	40.2                                                                                                                                                                                                                                                                                                              
2016-12-25	11	10	4	7.1                                                                                                                                                                                                                                                                                                              
2016-12-25	12	6	1	57.9                                                                                                                                                                                                                                                                                                              
2016-12-25	13	8	5	138.8                                                                                                                                                                                                                                                                                                              
2016-12-25	14	7	2	5.8                                                                                                                                                                                                                                                                                                              
2016-12-25	15	7	6	42.7                                                                                                                                                                                                                                                                                                              
