2016-11-13	1	7	8	2.7                                                                                                                                                                                                                                                                                                              
2016-11-13	2	7	3	3.1                                                                                                                                                                                                                                                                                                              
2016-11-13	3	8	2	22.8                                                                                                                                                                                                                                                                                                              
2016-11-13	4	10	11	10.7                                                                                                                                                                                                                                                                                                              
2016-11-13	5	8	5	13.8                                                                                                                                                                                                                                                                                                              
2016-11-13	6	10	9	2.9                                                                                                                                                                                                                                                                                                              
2016-11-13	7	1	7	9.1                                                                                                                                                                                                                                                                                                              
2016-11-13	8	4	11	19.9                                                                                                                                                                                                                                                                                                              
2016-11-13	9	6	8	1.8                                                                                                                                                                                                                                                                                                              
2016-11-13	10	11	10	23.8                                                                                                                                                                                                                                                                                                              
2016-11-13	11	6	4	5.8                                                                                                                                                                                                                                                                                                              
