2016-07-16	1	1	4	4.0                                                                                                                                                                                                                                                                                                              
2016-07-16	2	7	8	2.1                                                                                                                                                                                                                                                                                                              
2016-07-16	3	8	10	3.4                                                                                                                                                                                                                                                                                                              
2016-07-16	4	10	5	3.8                                                                                                                                                                                                                                                                                                              
2016-07-16	5	10	5	1.9                                                                                                                                                                                                                                                                                                              
2016-07-16	6	6	1	2.7                                                                                                                                                                                                                                                                                                              
2016-07-16	7	1	4	209.3                                                                                                                                                                                                                                                                                                              
2016-07-16	8	3	10	11.3                                                                                                                                                                                                                                                                                                              
2016-07-16	9	3	8	3.6                                                                                                                                                                                                                                                                                                              
2016-07-16	10	5	2	190.2                                                                                                                                                                                                                                                                                                              
2016-07-16	11	7	10	16.4                                                                                                                                                                                                                                                                                                              
2016-07-16	12	6	4	12.9                                                                                                                                                                                                                                                                                                              
