2016-03-19	1	1	8	7.4                                                                                                                                                                                                                                                                                                              
2016-03-19	2	11	4	4.8                                                                                                                                                                                                                                                                                                              
2016-03-19	3	3	7	8.4                                                                                                                                                                                                                                                                                                              
2016-03-19	4	9	10	84.8                                                                                                                                                                                                                                                                                                              
2016-03-19	5	2	11	4.8                                                                                                                                                                                                                                                                                                              
2016-03-19	6	11	2	6.3                                                                                                                                                                                                                                                                                                              
2016-03-19	7	6	2	5.2                                                                                                                                                                                                                                                                                                              
2016-03-19	8	4	7	2.3                                                                                                                                                                                                                                                                                                              
2016-03-19	9	4	1	19.9                                                                                                                                                                                                                                                                                                              
2016-03-19	10	3	7	29.7                                                                                                                                                                                                                                                                                                              
2016-03-19	11	11	5	41.1                                                                                                                                                                                                                                                                                                              
2016-03-19	12	4	1	8.6                                                                                                                                                                                                                                                                                                              
