2016-06-05	1	7	8	25.5                                                                                                                                                                                                                                                                                                              
2016-06-05	2	3	2	9.9                                                                                                                                                                                                                                                                                                              
2016-06-05	3	9	3	3.2                                                                                                                                                                                                                                                                                                              
2016-06-05	4	8	11	7.3                                                                                                                                                                                                                                                                                                              
2016-06-05	5	1	11	33.8                                                                                                                                                                                                                                                                                                              
2016-06-05	6	1	11	20.0                                                                                                                                                                                                                                                                                                              
2016-06-05	7	5	10	1.6                                                                                                                                                                                                                                                                                                              
2016-06-05	8	4	9	13.2                                                                                                                                                                                                                                                                                                              
2016-06-05	9	1	9	22.7                                                                                                                                                                                                                                                                                                              
2016-06-05	10	6	10	6.7                                                                                                                                                                                                                                                                                                              
