2017-04-15	1	3	6	12.7                                                                                                                                                                                                                                                                                                              
2017-04-15	2	5	8	2.3                                                                                                                                                                                                                                                                                                              
2017-04-15	3	8	6	5.9                                                                                                                                                                                                                                                                                                              
2017-04-15	4	6	11	3.3                                                                                                                                                                                                                                                                                                              
2017-04-15	5	1	2	15.9                                                                                                                                                                                                                                                                                                              
2017-04-15	6	8	9	5.1                                                                                                                                                                                                                                                                                                              
2017-04-15	7	7	11	2.1                                                                                                                                                                                                                                                                                                              
2017-04-15	8	9	11	5.6                                                                                                                                                                                                                                                                                                              
2017-04-15	9	1	3	7.1                                                                                                                                                                                                                                                                                                              
2017-04-15	10	6	7	5.1                                                                                                                                                                                                                                                                                                              
2017-04-15	11	5	1	7.9                                                                                                                                                                                                                                                                                                              
