2016-04-30	1	6	2	4.1                                                                                                                                                                                                                                                                                                              
2016-04-30	2	1	8	1.9                                                                                                                                                                                                                                                                                                              
2016-04-30	3	5	12	58.8                                                                                                                                                                                                                                                                                                              
2016-04-30	4	1	3	5.9                                                                                                                                                                                                                                                                                                              
2016-04-30	5	7	3	3.9                                                                                                                                                                                                                                                                                                              
2016-04-30	6	8	13	11.8                                                                                                                                                                                                                                                                                                              
2016-04-30	7	2	7	2.5                                                                                                                                                                                                                                                                                                              
2016-04-30	8	6	1	18.3                                                                                                                                                                                                                                                                                                              
2016-04-30	9	8	2	21.3                                                                                                                                                                                                                                                                                                              
2016-04-30	10	3	7	13.7                                                                                                                                                                                                                                                                                                              
2016-04-30	11	12	1	9.4                                                                                                                                                                                                                                                                                                              
