2017-04-09	1	7	4	78.7                                                                                                                                                                                                                                                                                                              
2017-04-09	2	5	1	9.4                                                                                                                                                                                                                                                                                                              
2017-04-09	3	2	10	60.9                                                                                                                                                                                                                                                                                                              
2017-04-09	4	7	6	1.8                                                                                                                                                                                                                                                                                                              
2017-04-09	5	12	11	8.8                                                                                                                                                                                                                                                                                                              
2017-04-09	6	3	5	5.2                                                                                                                                                                                                                                                                                                              
2017-04-09	7	4	2	13.2                                                                                                                                                                                                                                                                                                              
2017-04-09	8	5	2	7.7                                                                                                                                                                                                                                                                                                              
2017-04-09	9	3	8	10.2                                                                                                                                                                                                                                                                                                              
2017-04-09	10	4	9	30.8                                                                                                                                                                                                                                                                                                              
2017-04-09	11	2	12	342.5                                                                                                                                                                                                                                                                                                              
