2016-07-03	1	7	1	2.2                                                                                                                                                                                                                                                                                                              
2016-07-03	2	2	6	7.3                                                                                                                                                                                                                                                                                                              
2016-07-03	3	3	4	27.7                                                                                                                                                                                                                                                                                                              
2016-07-03	4	8	9	262.3                                                                                                                                                                                                                                                                                                              
2016-07-03	5	1	5	2.6                                                                                                                                                                                                                                                                                                              
2016-07-03	6	9	10	14.4                                                                                                                                                                                                                                                                                                              
2016-07-03	7	3	5	10.5                                                                                                                                                                                                                                                                                                              
2016-07-03	8	7	8	11.3                                                                                                                                                                                                                                                                                                              
2016-07-03	9	5	6	168.5                                                                                                                                                                                                                                                                                                              
2016-07-03	10	8	7	14.8                                                                                                                                                                                                                                                                                                              
