2017-02-12	1	8	4	5.4                                                                                                                                                                                                                                                                                                              
2017-02-12	2	1	5	8.1                                                                                                                                                                                                                                                                                                              
2017-02-12	3	1	3	15.9                                                                                                                                                                                                                                                                                                              
2017-02-12	4	4	9	20.2                                                                                                                                                                                                                                                                                                              
2017-02-12	5	1	7	5.7                                                                                                                                                                                                                                                                                                              
2017-02-12	6	1	3	5.0                                                                                                                                                                                                                                                                                                              
2017-02-12	7	8	5	4.5                                                                                                                                                                                                                                                                                                              
2017-02-12	8	4	7	49.9                                                                                                                                                                                                                                                                                                              
2017-02-12	9	8	7	135.1                                                                                                                                                                                                                                                                                                              
2017-02-12	10	9	11	7.1                                                                                                                                                                                                                                                                                                              
2017-02-12	11	12	2	26.0                                                                                                                                                                                                                                                                                                              
