2017-01-07	1	2	5	2.9                                                                                                                                                                                                                                                                                                              
2017-01-07	2	8	6	5.2                                                                                                                                                                                                                                                                                                              
2017-01-07	3	5	2	4.3                                                                                                                                                                                                                                                                                                              
2017-01-07	4	6	1	30.0                                                                                                                                                                                                                                                                                                              
2017-01-07	5	7	4	131.1                                                                                                                                                                                                                                                                                                              
2017-01-07	6	7	1	1.9                                                                                                                                                                                                                                                                                                              
2017-01-07	7	6	2	21.7                                                                                                                                                                                                                                                                                                              
2017-01-07	8	2	11	9.9                                                                                                                                                                                                                                                                                                              
2017-01-07	9	4	10	234.0                                                                                                                                                                                                                                                                                                              
2017-01-07	10	2	9	5.6                                                                                                                                                                                                                                                                                                              
2017-01-07	11	1	2	9.1                                                                                                                                                                                                                                                                                                              
2017-01-07	12	4	8	14.0                                                                                                                                                                                                                                                                                                              
2017-01-07	13	11	6	12.6                                                                                                                                                                                                                                                                                                              
2017-01-07	14	7	3	6.3                                                                                                                                                                                                                                                                                                              
2017-01-07	15	5	9	123.3                                                                                                                                                                                                                                                                                                              
