2017-03-05	1	6	5	1.7                                                                                                                                                                                                                                                                                                              
2017-03-05	2	3	6	69.2                                                                                                                                                                                                                                                                                                              
2017-03-05	3	6	3	44.9                                                                                                                                                                                                                                                                                                              
2017-03-05	4	8	3	9.1                                                                                                                                                                                                                                                                                                              
2017-03-05	5	9	6	7.0                                                                                                                                                                                                                                                                                                              
2017-03-05	6	6	3	7.4                                                                                                                                                                                                                                                                                                              
2017-03-05	7	5	6	12.7                                                                                                                                                                                                                                                                                                              
2017-03-05	8	3	7	127.7                                                                                                                                                                                                                                                                                                              
2017-03-05	9	3	5	4.8                                                                                                                                                                                                                                                                                                              
2017-03-05	10	12	4	5.2                                                                                                                                                                                                                                                                                                              
2017-03-05	11	8	6	23.3                                                                                                                                                                                                                                                                                                              
