2016-01-03	1	11	9	89.8                                                                                                                                                                                                                                                                                                              
2016-01-03	2	5	1	2.1                                                                                                                                                                                                                                                                                                              
2016-01-03	3	3	2	6.8                                                                                                                                                                                                                                                                                                              
2016-01-03	4	11	5	8.5                                                                                                                                                                                                                                                                                                              
2016-01-03	5	8	13	65.5                                                                                                                                                                                                                                                                                                              
2016-01-03	6	1	13	24.8                                                                                                                                                                                                                                                                                                              
2016-01-03	7	8	7	171.4                                                                                                                                                                                                                                                                                                              
2016-01-03	8	2	1	6.1                                                                                                                                                                                                                                                                                                              
2016-01-03	9	6	3	82.3                                                                                                                                                                                                                                                                                                              
2016-01-03	10	3	6	8.7                                                                                                                                                                                                                                                                                                              
