2016-08-14	1	3	9	329.3                                                                                                                                                                                                                                                                                                              
2016-08-14	2	7	2	8.3                                                                                                                                                                                                                                                                                                              
2016-08-14	3	4	5	3.3                                                                                                                                                                                                                                                                                                              
2016-08-14	4	1	12	3.0                                                                                                                                                                                                                                                                                                              
2016-08-14	5	12	4	30.4                                                                                                                                                                                                                                                                                                              
2016-08-14	6	5	8	66.6                                                                                                                                                                                                                                                                                                              
2016-08-14	7	9	10	39.4                                                                                                                                                                                                                                                                                                              
2016-08-14	8	6	5	274.3                                                                                                                                                                                                                                                                                                              
2016-08-14	9	7	1	4.9                                                                                                                                                                                                                                                                                                              
2016-08-14	10	5	2	45.5                                                                                                                                                                                                                                                                                                              
2016-08-14	11	4	7	4.6                                                                                                                                                                                                                                                                                                              
2016-08-14	12	10	5	4.3                                                                                                                                                                                                                                                                                                              
