2016-08-21	1	9	11	2.5                                                                                                                                                                                                                                                                                                              
2016-08-21	2	7	10	13.4                                                                                                                                                                                                                                                                                                              
2016-08-21	3	8	2	5.5                                                                                                                                                                                                                                                                                                              
2016-08-21	4	10	2	10.7                                                                                                                                                                                                                                                                                                              
2016-08-21	5	1	9	2.0                                                                                                                                                                                                                                                                                                              
2016-08-21	6	14	11	26.5                                                                                                                                                                                                                                                                                                              
2016-08-21	7	7	12	526.0                                                                                                                                                                                                                                                                                                              
2016-08-21	8	6	2	2.0                                                                                                                                                                                                                                                                                                              
2016-08-21	9	7	4	8.0                                                                                                                                                                                                                                                                                                              
2016-08-21	10	10	13	10.2                                                                                                                                                                                                                                                                                                              
2016-08-21	11	5	1	99.1                                                                                                                                                                                                                                                                                                              
