2017-01-08	1	7	3	33.5                                                                                                                                                                                                                                                                                                              
2017-01-08	2	1	12	9.3                                                                                                                                                                                                                                                                                                              
2017-01-08	3	11	3	335.0                                                                                                                                                                                                                                                                                                              
2017-01-08	4	12	11	10.7                                                                                                                                                                                                                                                                                                              
2017-01-08	5	7	10	291.4                                                                                                                                                                                                                                                                                                              
2017-01-08	6	1	6	2.4                                                                                                                                                                                                                                                                                                              
2017-01-08	7	8	2	29.0                                                                                                                                                                                                                                                                                                              
2017-01-08	8	1	8	26.3                                                                                                                                                                                                                                                                                                              
2017-01-08	9	3	5	18.5                                                                                                                                                                                                                                                                                                              
2017-01-08	10	2	3	494.4                                                                                                                                                                                                                                                                                                              
2017-01-08	11	4	2	22.9                                                                                                                                                                                                                                                                                                              
