2016-11-06	1	3	6	2.3                                                                                                                                                                                                                                                                                                              
2016-11-06	2	6	8	5.4                                                                                                                                                                                                                                                                                                              
2016-11-06	3	5	7	13.3                                                                                                                                                                                                                                                                                                              
2016-11-06	4	11	1	32.3                                                                                                                                                                                                                                                                                                              
2016-11-06	5	7	4	9.4                                                                                                                                                                                                                                                                                                              
2016-11-06	6	7	2	41.0                                                                                                                                                                                                                                                                                                              
2016-11-06	7	9	6	55.8                                                                                                                                                                                                                                                                                                              
2016-11-06	8	8	6	5.2                                                                                                                                                                                                                                                                                                              
2016-11-06	9	7	8	46.6                                                                                                                                                                                                                                                                                                              
2016-11-06	10	4	3	11.9                                                                                                                                                                                                                                                                                                              
2016-11-06	11	10	2	14.1                                                                                                                                                                                                                                                                                                              
