2016-04-24	1	12	6	3.6                                                                                                                                                                                                                                                                                                              
2016-04-24	2	1	3	42.4                                                                                                                                                                                                                                                                                                              
2016-04-24	3	8	4	5.2                                                                                                                                                                                                                                                                                                              
2016-04-24	4	8	3	86.7                                                                                                                                                                                                                                                                                                              
2016-04-24	5	2	9	57.2                                                                                                                                                                                                                                                                                                              
2016-04-24	6	4	8	12.8                                                                                                                                                                                                                                                                                                              
2016-04-24	7	1	2	7.3                                                                                                                                                                                                                                                                                                              
2016-04-24	8	6	1	1.8                                                                                                                                                                                                                                                                                                              
2016-04-24	9	5	4	4.0                                                                                                                                                                                                                                                                                                              
2016-04-24	10	5	6	18.9                                                                                                                                                                                                                                                                                                              
2016-04-24	11	8	6	28.3                                                                                                                                                                                                                                                                                                              
