2016-04-17	1	10	7	43.2                                                                                                                                                                                                                                                                                                              
2016-04-17	2	6	5	2.4                                                                                                                                                                                                                                                                                                              
2016-04-17	3	1	8	3.7                                                                                                                                                                                                                                                                                                              
2016-04-17	4	7	9	15.0                                                                                                                                                                                                                                                                                                              
2016-04-17	5	6	5	27.2                                                                                                                                                                                                                                                                                                              
2016-04-17	6	4	2	2.7                                                                                                                                                                                                                                                                                                              
2016-04-17	7	7	5	59.5                                                                                                                                                                                                                                                                                                              
2016-04-17	8	7	9	25.1                                                                                                                                                                                                                                                                                                              
2016-04-17	9	6	2	3.2                                                                                                                                                                                                                                                                                                              
2016-04-17	10	8	5	170.2                                                                                                                                                                                                                                                                                                              
2016-04-17	11	6	10	120.6                                                                                                                                                                                                                                                                                                              
