2017-04-16	1	5	4	2.6                                                                                                                                                                                                                                                                                                              
2017-04-16	2	4	6	5.9                                                                                                                                                                                                                                                                                                              
2017-04-16	3	9	3	35.0                                                                                                                                                                                                                                                                                                              
2017-04-16	4	2	4	8.0                                                                                                                                                                                                                                                                                                              
2017-04-16	5	3	7	16.3                                                                                                                                                                                                                                                                                                              
2017-04-16	6	11	7	1.5                                                                                                                                                                                                                                                                                                              
2017-04-16	7	8	1	20.1                                                                                                                                                                                                                                                                                                              
2017-04-16	8	11	6	16.4                                                                                                                                                                                                                                                                                                              
2017-04-16	9	10	5	5.5                                                                                                                                                                                                                                                                                                              
2017-04-16	10	4	3	57.2                                                                                                                                                                                                                                                                                                              
2017-04-16	11	5	6	10.4                                                                                                                                                                                                                                                                                                              
