2016-04-16	1	11	3	26.4                                                                                                                                                                                                                                                                                                              
2016-04-16	2	7	6	2.6                                                                                                                                                                                                                                                                                                              
2016-04-16	3	7	6	62.5                                                                                                                                                                                                                                                                                                              
2016-04-16	4	9	8	43.4                                                                                                                                                                                                                                                                                                              
2016-04-16	5	7	1	5.1                                                                                                                                                                                                                                                                                                              
2016-04-16	6	3	9	6.9                                                                                                                                                                                                                                                                                                              
2016-04-16	7	9	6	112.3                                                                                                                                                                                                                                                                                                              
2016-04-16	8	8	5	28.6                                                                                                                                                                                                                                                                                                              
2016-04-16	9	4	9	9.3                                                                                                                                                                                                                                                                                                              
2016-04-16	10	8	10	109.3                                                                                                                                                                                                                                                                                                              
2016-04-16	11	5	7	206.8                                                                                                                                                                                                                                                                                                              
