2016-05-21	1	1	4	67.3                                                                                                                                                                                                                                                                                                              
2016-05-21	2	9	2	2.1                                                                                                                                                                                                                                                                                                              
2016-05-21	3	3	6	6.3                                                                                                                                                                                                                                                                                                              
2016-05-21	4	12	8	15.8                                                                                                                                                                                                                                                                                                              
2016-05-21	5	8	2	33.8                                                                                                                                                                                                                                                                                                              
2016-05-21	6	8	1	27.6                                                                                                                                                                                                                                                                                                              
2016-05-21	7	3	1	8.3                                                                                                                                                                                                                                                                                                              
2016-05-21	8	2	3	3.5                                                                                                                                                                                                                                                                                                              
2016-05-21	9	1	7	24.5                                                                                                                                                                                                                                                                                                              
2016-05-21	10	6	1	8.4                                                                                                                                                                                                                                                                                                              
2016-05-21	11	6	1	274.9                                                                                                                                                                                                                                                                                                              
