2016-12-18	1	6	9	67.1                                                                                                                                                                                                                                                                                                              
2016-12-18	2	2	5	9.6                                                                                                                                                                                                                                                                                                              
2016-12-18	3	3	11	6.9                                                                                                                                                                                                                                                                                                              
2016-12-18	4	9	12	22.4                                                                                                                                                                                                                                                                                                              
2016-12-18	5	1	7	24.8                                                                                                                                                                                                                                                                                                              
2016-12-18	6	1	4	42.9                                                                                                                                                                                                                                                                                                              
2016-12-18	7	7	6	22.2                                                                                                                                                                                                                                                                                                              
2016-12-18	8	6	11	29.0                                                                                                                                                                                                                                                                                                              
2016-12-18	9	16	5	3.6                                                                                                                                                                                                                                                                                                              
2016-12-18	10	9	2	15.3                                                                                                                                                                                                                                                                                                              
2016-12-18	11	6	2	18.5                                                                                                                                                                                                                                                                                                              
