2016-10-30	1	1	2	1.9                                                                                                                                                                                                                                                                                                              
2016-10-30	2	8	2	41.7                                                                                                                                                                                                                                                                                                              
2016-10-30	3	2	4	4.7                                                                                                                                                                                                                                                                                                              
2016-10-30	4	6	1	11.6                                                                                                                                                                                                                                                                                                              
2016-10-30	5	3	6	13.3                                                                                                                                                                                                                                                                                                              
2016-10-30	6	11	5	2.1                                                                                                                                                                                                                                                                                                              
2016-10-30	7	12	11	16.2                                                                                                                                                                                                                                                                                                              
2016-10-30	8	9	3	3.5                                                                                                                                                                                                                                                                                                              
2016-10-30	9	8	1	3.7                                                                                                                                                                                                                                                                                                              
2016-10-30	10	3	8	7.3                                                                                                                                                                                                                                                                                                              
2016-10-30	11	1	8	8.6                                                                                                                                                                                                                                                                                                              
