2016-01-24	1	5	1	42.4                                                                                                                                                                                                                                                                                                              
2016-01-24	2	7	10	7.8                                                                                                                                                                                                                                                                                                              
2016-01-24	3	5	1	4.9                                                                                                                                                                                                                                                                                                              
2016-01-24	4	13	11	4.1                                                                                                                                                                                                                                                                                                              
2016-01-24	5	10	1	70.1                                                                                                                                                                                                                                                                                                              
2016-01-24	6	3	4	15.9                                                                                                                                                                                                                                                                                                              
2016-01-24	7	3	10	7.7                                                                                                                                                                                                                                                                                                              
2016-01-24	8	12	10	12.9                                                                                                                                                                                                                                                                                                              
2016-01-24	9	1	3	67.8                                                                                                                                                                                                                                                                                                              
2016-01-24	10	1	8	9.5                                                                                                                                                                                                                                                                                                              
2016-01-24	11	7	11	11.4                                                                                                                                                                                                                                                                                                              
