2016-06-18	1	12	11	32.3                                                                                                                                                                                                                                                                                                              
2016-06-18	2	5	9	2.5                                                                                                                                                                                                                                                                                                              
2016-06-18	3	3	1	14.1                                                                                                                                                                                                                                                                                                              
2016-06-18	4	5	10	15.0                                                                                                                                                                                                                                                                                                              
2016-06-18	5	1	2	6.0                                                                                                                                                                                                                                                                                                              
2016-06-18	6	11	10	21.6                                                                                                                                                                                                                                                                                                              
2016-06-18	7	2	3	3.3                                                                                                                                                                                                                                                                                                              
2016-06-18	8	4	2	3.6                                                                                                                                                                                                                                                                                                              
2016-06-18	9	2	5	2.3                                                                                                                                                                                                                                                                                                              
2016-06-18	10	4	3	17.6                                                                                                                                                                                                                                                                                                              
2016-06-18	11	5	1	76.9                                                                                                                                                                                                                                                                                                              
