2016-03-20	1	6	5	29.8                                                                                                                                                                                                                                                                                                              
2016-03-20	2	7	1	4.4                                                                                                                                                                                                                                                                                                              
2016-03-20	3	14	12	35.1                                                                                                                                                                                                                                                                                                              
2016-03-20	4	2	1	10.3                                                                                                                                                                                                                                                                                                              
2016-03-20	5	2	8	20.3                                                                                                                                                                                                                                                                                                              
2016-03-20	6	8	6	5.0                                                                                                                                                                                                                                                                                                              
2016-03-20	7	6	7	2.1                                                                                                                                                                                                                                                                                                              
2016-03-20	8	2	1	3.7                                                                                                                                                                                                                                                                                                              
2016-03-20	9	5	12	29.5                                                                                                                                                                                                                                                                                                              
2016-03-20	10	10	7	8.5                                                                                                                                                                                                                                                                                                              
2016-03-20	11	11	3	6.4                                                                                                                                                                                                                                                                                                              
