2016-11-05	1	7	2	104.3                                                                                                                                                                                                                                                                                                              
2016-11-05	2	4	5	4.8                                                                                                                                                                                                                                                                                                              
2016-11-05	3	2	10	5.9                                                                                                                                                                                                                                                                                                              
2016-11-05	4	8	2	6.0                                                                                                                                                                                                                                                                                                              
2016-11-05	5	2	6	11.2                                                                                                                                                                                                                                                                                                              
2016-11-05	6	3	8	218.9                                                                                                                                                                                                                                                                                                              
2016-11-05	7	7	4	370.6                                                                                                                                                                                                                                                                                                              
2016-11-05	8	11	1	166.3                                                                                                                                                                                                                                                                                                              
2016-11-05	9	9	8	38.9                                                                                                                                                                                                                                                                                                              
2016-11-05	10	4	10	12.6                                                                                                                                                                                                                                                                                                              
2016-11-05	11	10	2	11.5                                                                                                                                                                                                                                                                                                              
2016-11-05	12	3	9	38.1                                                                                                                                                                                                                                                                                                              
