2016-07-24	1	6	2	4.9                                                                                                                                                                                                                                                                                                              
2016-07-24	2	8	5	2.2                                                                                                                                                                                                                                                                                                              
2016-07-24	3	5	3	19.5                                                                                                                                                                                                                                                                                                              
2016-07-24	4	11	5	9.3                                                                                                                                                                                                                                                                                                              
2016-07-24	5	2	9	101.6                                                                                                                                                                                                                                                                                                              
2016-07-24	6	3	7	6.0                                                                                                                                                                                                                                                                                                              
2016-07-24	7	10	8	40.9                                                                                                                                                                                                                                                                                                              
2016-07-24	8	6	7	3.2                                                                                                                                                                                                                                                                                                              
2016-07-24	9	8	9	2.3                                                                                                                                                                                                                                                                                                              
2016-07-24	10	8	11	90.8                                                                                                                                                                                                                                                                                                              
