2017-04-01	1	7	6	18.0                                                                                                                                                                                                                                                                                                              
2017-04-01	2	3	8	3.8                                                                                                                                                                                                                                                                                                              
2017-04-01	3	4	6	5.9                                                                                                                                                                                                                                                                                                              
2017-04-01	4	10	1	377.7                                                                                                                                                                                                                                                                                                              
2017-04-01	5	8	6	4.2                                                                                                                                                                                                                                                                                                              
2017-04-01	6	10	7	42.3                                                                                                                                                                                                                                                                                                              
2017-04-01	7	9	4	4.4                                                                                                                                                                                                                                                                                                              
2017-04-01	8	1	8	43.9                                                                                                                                                                                                                                                                                                              
2017-04-01	9	4	12	6.6                                                                                                                                                                                                                                                                                                              
2017-04-01	10	3	8	4.7                                                                                                                                                                                                                                                                                                              
2017-04-01	11	8	5	10.2                                                                                                                                                                                                                                                                                                              
