2016-06-26	1	9	11	10.0                                                                                                                                                                                                                                                                                                              
2016-06-26	2	9	1	6.2                                                                                                                                                                                                                                                                                                              
2016-06-26	3	6	3	8.6                                                                                                                                                                                                                                                                                                              
2016-06-26	4	3	4	162.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016-06-26	5	7	3	2.9                                                                                                                                                                                                                                                                                                              
2016-06-26	6	9	8	2.4                                                                                                                                                                                                                                                                                                              
2016-06-26	7	1	9	24.3                                                                                                                                                                                                                                                                                                              
2016-06-26	8	9	5	8.7                                                                                                                                                                                                                                                                                                              
2016-06-26	9	7	11	3.9                                                                                                                                                                                                                                                                                                              
2016-06-26	10	9	12	7.3                                                                                                                                                                                                                                                                                                              
2016-06-26	11	7	6	8.6                                                                                                                                                                                                                                                                                                              
