2016-07-17	1	11	2	3.2                                                                                                                                                                                                                                                                                                              
2016-07-17	2	1	9	7.0                                                                                                                                                                                                                                                                                                              
2016-07-17	3	11	7	29.5                                                                                                                                                                                                                                                                                                              
2016-07-17	4	1	6	5.4                                                                                                                                                                                                                                                                                                              
2016-07-17	5	5	1	10.6                                                                                                                                                                                                                                                                                                              
2016-07-17	6	7	8	3.9                                                                                                                                                                                                                                                                                                              
2016-07-17	7	6	5	17.9                                                                                                                                                                                                                                                                                                              
2016-07-17	8	6	10	599.2                                                                                                                                                                                                                                                                                                              
2016-07-17	9	2	4	1.6                                                                                                                                                                                                                                                                                                              
2016-07-17	10	8	3	3.1                                                                                                                                                                                                                                                                                                              
