2016-01-10	1	4	6	2.4                                                                                                                                                                                                                                                                                                              
2016-01-10	2	3	1	5.4                                                                                                                                                                                                                                                                                                              
2016-01-10	3	5	4	5.3                                                                                                                                                                                                                                                                                                              
2016-01-10	4	3	5	7.7                                                                                                                                                                                                                                                                                                              
2016-01-10	5	5	11	28.8                                                                                                                                                                                                                                                                                                              
2016-01-10	6	5	12	5.5                                                                                                                                                                                                                                                                                                              
2016-01-10	7	9	7	53.0                                                                                                                                                                                                                                                                                                              
2016-01-10	8	10	6	27.1                                                                                                                                                                                                                                                                                                              
2016-01-10	9	1	10	26.0                                                                                                                                                                                                                                                                                                              
2016-01-10	10	8	9	7.4                                                                                                                                                                                                                                                                                                              
2016-01-10	11	7	5	11.1                                                                                                                                                                                                                                                                                                              
