2016-10-08	1	11	9	1099.4                                                                                                                                                                                                                                                                                                              
2016-10-08	2	3	9	4.2                                                                                                                                                                                                                                                                                                              
2016-10-08	3	7	8	3.7                                                                                                                                                                                                                                                                                                              
2016-10-08	4	6	2	14.3                                                                                                                                                                                                                                                                                                              
2016-10-08	5	6	5	5.4                                                                                                                                                                                                                                                                                                              
2016-10-08	6	1	8	13.4                                                                                                                                                                                                                                                                                                              
2016-10-08	7	6	4	11.1                                                                                                                                                                                                                                                                                                              
2016-10-08	8	7	1	15.7                                                                                                                                                                                                                                                                                                              
2016-10-08	9	10	8	9.0                                                                                                                                                                                                                                                                                                              
2016-10-08	10	8	4	43.6                                                                                                                                                                                                                                                                                                              
2016-10-08	11	11	10	15.0                                                                                                                                                                                                                                                                                                              
