2016-07-10	1	6	2	1.4                                                                                                                                                                                                                                                                                                              
2016-07-10	2	2	3	9.3                                                                                                                                                                                                                                                                                                              
2016-07-10	3	5	7	6.9                                                                                                                                                                                                                                                                                                              
2016-07-10	4	8	4	5.3                                                                                                                                                                                                                                                                                                              
2016-07-10	5	4	3	17.7                                                                                                                                                                                                                                                                                                              
2016-07-10	6	7	2	2.5                                                                                                                                                                                                                                                                                                              
2016-07-10	7	6	9	4.3                                                                                                                                                                                                                                                                                                              
2016-07-10	8	1	6	4.1                                                                                                                                                                                                                                                                                                              
2016-07-10	9	4	3	3.1                                                                                                                                                                                                                                                                                                              
2016-07-10	10	9	3	4.6                                                                                                                                                                                                                                                                                                              
2016-07-10	11	6	1	2.4                                                                                                                                                                                                                                                                                                              
