2016-01-16	1	5	2	8.7                                                                                                                                                                                                                                                                                                              
2016-01-16	2	12	1	17.5                                                                                                                                                                                                                                                                                                              
2016-01-16	3	3	7	3.6                                                                                                                                                                                                                                                                                                              
2016-01-16	4	4	8	56.9                                                                                                                                                                                                                                                                                                              
2016-01-16	5	1	7	40.4                                                                                                                                                                                                                                                                                                              
2016-01-16	6	9	2	552.4                                                                                                                                                                                                                                                                                                              
2016-01-16	7	6	7	33.3                                                                                                                                                                                                                                                                                                              
2016-01-16	8	3	9	4.9                                                                                                                                                                                                                                                                                                              
2016-01-16	9	5	2	4.1                                                                                                                                                                                                                                                                                                              
2016-01-16	10	10	9	29.1                                                                                                                                                                                                                                                                                                              
2016-01-16	11	1	7	10.9                                                                                                                                                                                                                                                                                                              
2016-01-16	12	4	1	7.2                                                                                                                                                                                                                                                                                                              
