2016-03-06	1	2	7	2.8                                                                                                                                                                                                                                                                                                              
2016-03-06	2	8	5	54.4                                                                                                                                                                                                                                                                                                              
2016-03-06	3	2	7	7.0                                                                                                                                                                                                                                                                                                              
2016-03-06	4	6	5	3.5                                                                                                                                                                                                                                                                                                              
2016-03-06	5	2	10	7.4                                                                                                                                                                                                                                                                                                              
2016-03-06	6	5	13	4.0                                                                                                                                                                                                                                                                                                              
2016-03-06	7	11	6	116.3                                                                                                                                                                                                                                                                                                              
2016-03-06	8	2	7	24.6                                                                                                                                                                                                                                                                                                              
2016-03-06	9	1	5	7.3                                                                                                                                                                                                                                                                                                              
2016-03-06	10	13	5	36.6                                                                                                                                                                                                                                                                                                              
2016-03-06	11	4	11	91.8                                                                                                                                                                                                                                                                                                              
