2017-03-19	1	1	2	2.1                                                                                                                                                                                                                                                                                                              
2017-03-19	2	7	9	18.8                                                                                                                                                                                                                                                                                                              
2017-03-19	3	6	7	8.5                                                                                                                                                                                                                                                                                                              
2017-03-19	4	3	9	2.0                                                                                                                                                                                                                                                                                                              
2017-03-19	5	8	7	15.0                                                                                                                                                                                                                                                                                                              
2017-03-19	6	9	11	20.3                                                                                                                                                                                                                                                                                                              
2017-03-19	7	1	2	24.8                                                                                                                                                                                                                                                                                                              
2017-03-19	8	6	8	270.0                                                                                                                                                                                                                                                                                                              
2017-03-19	9	7	4	8.7                                                                                                                                                                                                                                                                                                              
2017-03-19	10	8	2	10.9                                                                                                                                                                                                                                                                                                              
2017-03-19	11	9	4	76.8                                                                                                                                                                                                                                                                                                              
