2016-03-13	1	1	12	3.1                                                                                                                                                                                                                                                                                                              
2016-03-13	2	4	5	11.3                                                                                                                                                                                                                                                                                                              
2016-03-13	3	4	10	5.5                                                                                                                                                                                                                                                                                                              
2016-03-13	4	10	7	11.4                                                                                                                                                                                                                                                                                                              
2016-03-13	5	1	7	62.7                                                                                                                                                                                                                                                                                                              
2016-03-13	6	10	7	5.3                                                                                                                                                                                                                                                                                                              
2016-03-13	7	11	5	45.9                                                                                                                                                                                                                                                                                                              
2016-03-13	8	9	5	11.4                                                                                                                                                                                                                                                                                                              
2016-03-13	9	7	5	55.0                                                                                                                                                                                                                                                                                                              
2016-03-13	10	1	9	9.0                                                                                                                                                                                                                                                                                                              
2016-03-13	11	7	3	4.3                                                                                                                                                                                                                                                                                                              
