2016-06-04	1	2	8	6.8                                                                                                                                                                                                                                                                                                              
2016-06-04	2	3	8	2.2                                                                                                                                                                                                                                                                                                              
2016-06-04	3	6	9	3.8                                                                                                                                                                                                                                                                                                              
2016-06-04	4	6	8	20.8                                                                                                                                                                                                                                                                                                              
2016-06-04	5	9	4	16.7                                                                                                                                                                                                                                                                                                              
2016-06-04	6	9	5	9.8                                                                                                                                                                                                                                                                                                              
2016-06-04	7	2	1	49.2                                                                                                                                                                                                                                                                                                              
2016-06-04	8	6	5	110.7                                                                                                                                                                                                                                                                                                              
2016-06-04	9	4	12	13.2                                                                                                                                                                                                                                                                                                              
2016-06-04	10	1	7	8.7                                                                                                                                                                                                                                                                                                              
2016-06-04	11	7	1	15.2                                                                                                                                                                                                                                                                                                              
2016-06-04	12	6	5	2.9                                                                                                                                                                                                                                                                                                              
