2016-04-10	1	2	8	17.6                                                                                                                                                                                                                                                                                                              
2016-04-10	2	2	4	3.1                                                                                                                                                                                                                                                                                                              
2016-04-10	3	4	1	4.9                                                                                                                                                                                                                                                                                                              
2016-04-10	4	1	2	58.4                                                                                                                                                                                                                                                                                                              
2016-04-10	5	4	8	11.7                                                                                                                                                                                                                                                                                                              
2016-04-10	6	3	1	8.0                                                                                                                                                                                                                                                                                                              
2016-04-10	7	9	3	12.2                                                                                                                                                                                                                                                                                                              
2016-04-10	8	10	2	19.0                                                                                                                                                                                                                                                                                                              
2016-04-10	9	7	8	9.4                                                                                                                                                                                                                                                                                                              
2016-04-10	10	8	12	7.6                                                                                                                                                                                                                                                                                                              
2016-04-10	11	8	12	4.6                                                                                                                                                                                                                                                                                                              
