2016-06-11	1	8	3	8.1                                                                                                                                                                                                                                                                                                              
2016-06-11	2	1	2	4.0                                                                                                                                                                                                                                                                                                              
2016-06-11	3	7	2	13.3                                                                                                                                                                                                                                                                                                              
2016-06-11	4	8	7	12.2                                                                                                                                                                                                                                                                                                              
2016-06-11	5	12	8	8.8                                                                                                                                                                                                                                                                                                              
2016-06-11	6	7	4	11.4                                                                                                                                                                                                                                                                                                              
2016-06-11	7	12	8	15.9                                                                                                                                                                                                                                                                                                              
2016-06-11	8	1	9	2.9                                                                                                                                                                                                                                                                                                              
2016-06-11	9	9	8	368.2                                                                                                                                                                                                                                                                                                              
2016-06-11	10	5	8	6.5                                                                                                                                                                                                                                                                                                              
2016-06-11	11	4	8	5.5                                                                                                                                                                                                                                                                                                              
2016-06-11	12	1	3	5.7                                                                                                                                                                                                                                                                                                              
