2017-01-22	1	5	4	3.1                                                                                                                                                                                                                                                                                                              
2017-01-22	2	3	6	5.6                                                                                                                                                                                                                                                                                                              
2017-01-22	3	12	3	27.9                                                                                                                                                                                                                                                                                                              
2017-01-22	4	6	12	6.2                                                                                                                                                                                                                                                                                                              
2017-01-22	5	7	9	22.2                                                                                                                                                                                                                                                                                                              
2017-01-22	6	12	4	6.6                                                                                                                                                                                                                                                                                                              
2017-01-22	7	10	4	21.4                                                                                                                                                                                                                                                                                                              
2017-01-22	8	4	2	9.5                                                                                                                                                                                                                                                                                                              
2017-01-22	9	3	5	116.3                                                                                                                                                                                                                                                                                                              
2017-01-22	10	5	12	55.1                                                                                                                                                                                                                                                                                                              
2017-01-22	11	1	6	4.2                                                                                                                                                                                                                                                                                                              
