2016-09-04	1	3	8	54.4                                                                                                                                                                                                                                                                                                              
2016-09-04	2	1	4	20.6                                                                                                                                                                                                                                                                                                              
2016-09-04	3	3	4	57.1                                                                                                                                                                                                                                                                                                              
2016-09-04	4	9	3	27.7                                                                                                                                                                                                                                                                                                              
2016-09-04	5	1	10	28.1                                                                                                                                                                                                                                                                                                              
2016-09-04	6	8	5	2.9                                                                                                                                                                                                                                                                                                              
2016-09-04	7	4	9	4.5                                                                                                                                                                                                                                                                                                              
2016-09-04	8	1	8	12.8                                                                                                                                                                                                                                                                                                              
2016-09-04	9	10	4	38.0                                                                                                                                                                                                                                                                                                              
2016-09-04	10	9	11	373.1                                                                                                                                                                                                                                                                                                              
2016-09-04	11	4	3	18.9                                                                                                                                                                                                                                                                                                              
