2017-02-26	1	4	3	11.7                                                                                                                                                                                                                                                                                                              
2017-02-26	2	2	5	5.4                                                                                                                                                                                                                                                                                                              
2017-02-26	3	5	9	12.0                                                                                                                                                                                                                                                                                                              
2017-02-26	4	5	3	2.7                                                                                                                                                                                                                                                                                                              
2017-02-26	5	11	4	12.2                                                                                                                                                                                                                                                                                                              
2017-02-26	6	1	2	26.0                                                                                                                                                                                                                                                                                                              
2017-02-26	7	10	8	23.9                                                                                                                                                                                                                                                                                                              
2017-02-26	8	7	6	7.5                                                                                                                                                                                                                                                                                                              
2017-02-26	9	1	3	4.3                                                                                                                                                                                                                                                                                                              
2017-02-26	10	12	3	5.0                                                                                                                                                                                                                                                                                                              
2017-02-26	11	3	1	6.3                                                                                                                                                                                                                                                                                                              
