2016-10-22	1	6	9	5.6                                                                                                                                                                                                                                                                                                              
2016-10-22	2	8	1	206.0                                                                                                                                                                                                                                                                                                              
2016-10-22	3	5	4	1.7                                                                                                                                                                                                                                                                                                              
2016-10-22	4	6	5	19.4                                                                                                                                                                                                                                                                                                              
2016-10-22	5	1	4	2.5                                                                                                                                                                                                                                                                                                              
2016-10-22	6	9	1	4.2                                                                                                                                                                                                                                                                                                              
2016-10-22	7	4	9	150.4                                                                                                                                                                                                                                                                                                              
2016-10-22	8	1	3	17.1                                                                                                                                                                                                                                                                                                              
2016-10-22	9	3	2	37.0                                                                                                                                                                                                                                                                                                              
2016-10-22	10	7	1	67.8                                                                                                                                                                                                                                                                                                              
2016-10-22	11	8	6	7.0                                                                                                                                                                                                                                                                                                              
