2016-10-29	1	5	3	35.1                                                                                                                                                                                                                                                                                                              
2016-10-29	2	9	2	4.3                                                                                                                                                                                                                                                                                                              
2016-10-29	3	6	8	4.6                                                                                                                                                                                                                                                                                                              
2016-10-29	4	5	1	17.7                                                                                                                                                                                                                                                                                                              
2016-10-29	5	2	11	136.3                                                                                                                                                                                                                                                                                                              
2016-10-29	6	3	6	23.2                                                                                                                                                                                                                                                                                                              
2016-10-29	7	8	5	8.6                                                                                                                                                                                                                                                                                                              
2016-10-29	8	6	1	3.4                                                                                                                                                                                                                                                                                                              
2016-10-29	9	3	4	5.4                                                                                                                                                                                                                                                                                                              
2016-10-29	10	8	11	46.9                                                                                                                                                                                                                                                                                                              
2016-10-29	11	3	1	4.6                                                                                                                                                                                                                                                                                                              
