2017-02-18	1	3	2	1.6                                                                                                                                                                                                                                                                                                              
2017-02-18	2	7	8	184.2                                                                                                                                                                                                                                                                                                              
2017-02-18	3	3	2	12.1                                                                                                                                                                                                                                                                                                              
2017-02-18	4	5	11	2.0                                                                                                                                                                                                                                                                                                              
2017-02-18	5	4	1	20.3                                                                                                                                                                                                                                                                                                              
2017-02-18	6	1	6	24.9                                                                                                                                                                                                                                                                                                              
2017-02-18	7	6	5	15.3                                                                                                                                                                                                                                                                                                              
2017-02-18	8	6	1	4.8                                                                                                                                                                                                                                                                                                              
2017-02-18	9	8	3	6.4                                                                                                                                                                                                                                                                                                              
2017-02-18	10	12	11	12.6                                                                                                                                                                                                                                                                                                              
2017-02-18	11	9	6	2.9                                                                                                                                                                                                                                                                                                              
2017-02-18	12	6	8	43.6                                                                                                                                                                                                                                                                                                              
