2016-01-31	1	5	12	4.2                                                                                                                                                                                                                                                                                                              
2016-01-31	2	13	3	15.1                                                                                                                                                                                                                                                                                                              
2016-01-31	3	11	5	48.5                                                                                                                                                                                                                                                                                                              
2016-01-31	4	7	2	25.7                                                                                                                                                                                                                                                                                                              
2016-01-31	5	13	7	51.3                                                                                                                                                                                                                                                                                                              
2016-01-31	6	11	9	36.9                                                                                                                                                                                                                                                                                                              
2016-01-31	7	2	3	20.6                                                                                                                                                                                                                                                                                                              
2016-01-31	8	7	3	622.8                                                                                                                                                                                                                                                                                                              
2016-01-31	9	2	4	36.4                                                                                                                                                                                                                                                                                                              
2016-01-31	10	6	11	38.2                                                                                                                                                                                                                                                                                                              
