2016-05-01	1	10	4	3.9                                                                                                                                                                                                                                                                                                              
2016-05-01	2	1	10	9.7                                                                                                                                                                                                                                                                                                              
2016-05-01	3	9	6	126.1                                                                                                                                                                                                                                                                                                              
2016-05-01	4	7	10	5.5                                                                                                                                                                                                                                                                                                              
2016-05-01	5	2	5	6.2                                                                                                                                                                                                                                                                                                              
2016-05-01	6	8	2	8.8                                                                                                                                                                                                                                                                                                              
2016-05-01	7	10	3	16.5                                                                                                                                                                                                                                                                                                              
2016-05-01	8	2	7	54.9                                                                                                                                                                                                                                                                                                              
2016-05-01	9	1	6	5.8                                                                                                                                                                                                                                                                                                              
2016-05-01	10	7	3	9.0                                                                                                                                                                                                                                                                                                              
2016-05-01	11	1	10	22.1                                                                                                                                                                                                                                                                                                              
