2016-10-01	1	1	4	2.4                                                                                                                                                                                                                                                                                                              
2016-10-01	2	4	3	22.4                                                                                                                                                                                                                                                                                                              
2016-10-01	3	2	3	2.1                                                                                                                                                                                                                                                                                                              
2016-10-01	4	9	10	5.5                                                                                                                                                                                                                                                                                                              
2016-10-01	5	7	5	32.5                                                                                                                                                                                                                                                                                                              
2016-10-01	6	12	4	3.1                                                                                                                                                                                                                                                                                                              
2016-10-01	7	9	6	23.2                                                                                                                                                                                                                                                                                                              
2016-10-01	8	4	3	23.0                                                                                                                                                                                                                                                                                                              
2016-10-01	9	4	2	8.7                                                                                                                                                                                                                                                                                                              
2016-10-01	10	9	11	73.4                                                                                                                                                                                                                                                                                                              
2016-10-01	11	2	6	2.4                                                                                                                                                                                                                                                                                                              
