2016-11-26	1	6	3	14.8                                                                                                                                                                                                                                                                                                              
2016-11-26	2	6	1	3.9                                                                                                                                                                                                                                                                                                              
2016-11-26	3	8	3	5.3                                                                                                                                                                                                                                                                                                              
2016-11-26	4	5	3	2.0                                                                                                                                                                                                                                                                                                              
2016-11-26	5	2	5	4.3                                                                                                                                                                                                                                                                                                              
2016-11-26	6	2	1	3.3                                                                                                                                                                                                                                                                                                              
2016-11-26	7	9	2	123.8                                                                                                                                                                                                                                                                                                              
2016-11-26	8	6	11	26.9                                                                                                                                                                                                                                                                                                              
2016-11-26	9	12	3	141.5                                                                                                                                                                                                                                                                                                              
2016-11-26	10	8	5	6.4                                                                                                                                                                                                                                                                                                              
2016-11-26	11	6	1	9.2                                                                                                                                                                                                                                                                                                              
2016-11-26	12	6	1	160.5                                                                                                                                                                                                                                                                                                              
