date,close,open,high,low,diff
10-13-16,167.93,167.34,169.25,167.14,0.25%
10-12-16,167.51,167.14,168.09,166.62,0.09%
10-11-16,167.36,165.07,167.7,164.9,1.26%
10-10-16,165.28,167.02,167.46,164.9,-1.17%
10-07-16,167.24,166.95,167.68,166.23,0.04%
10-06-16,167.18,166.9,167.7,166.1,0.03%
10-05-16,167.13,167.13,167.56,166.38,-0.14%
10-04-16,167.36,165.27,167.55,164.97,1.12%
10-03-16,165.5,164.92,165.75,164.55,0.21%
09-30-16,165.16,165.18,166.06,164.4,-0.13%
09-29-16,165.38,163.43,165.79,163.33,1.04%
09-28-16,163.68,164.28,164.93,163.42,-0.47%
09-27-16,164.45,166.12,167.04,163.96,-1.10%
09-26-16,166.28,165.36,166.55,165.16,0.45%
09-23-16,165.53,165.35,166.07,164.66,-0.01%
09-22-16,165.55,165.23,166.03,164.34,0.07%
09-21-16,165.44,167.24,168.41,164.99,-1.19%
09-20-16,167.44,167.63,168.25,167.15,-0.26%
09-19-16,167.87,168.5,168.81,167.28,-0.52%
09-16-16,168.74,168.35,169.14,167.57,0.11%
09-15-16,168.56,168.6,169.97,168,-0.15%
09-14-16,168.81,168.72,169.31,168.12,-0.05%
09-13-16,168.9,165.63,169.2,165.58,1.86%
09-12-16,165.81,166.05,167.44,165.53,-0.13%
09-09-16,166.03,164.7,166.15,164.09,0.72%
09-08-16,164.85,163.5,164.91,163.19,0.70%
09-07-16,163.71,163.74,164.46,162.9,-0.16%
09-06-16,163.98,165.25,166.08,163.63,-0.88%
09-05-16,165.44,166.97,167.26,165.12,-1.01%
09-02-16,167.12,167.43,167.97,165.9,-0.28%
09-01-16,167.59,166.93,168.39,166.65,0.28%
08-31-16,167.12,167.44,167.85,166.58,-0.33%
08-30-16,167.68,167.58,167.98,166.55,-0.04%
08-29-16,167.74,168.1,169.19,167.57,-0.30%
08-26-16,168.25,167.33,168.47,165.77,0.41%
08-25-16,167.56,168.18,168.89,167.18,-0.50%
08-24-16,168.4,168.51,169.47,167.87,-0.20%
08-23-16,168.74,168.73,168.99,167.51,-0.13%
08-22-16,168.96,167.65,169.56,167.47,0.76%
08-19-16,167.68,166.92,168.93,166.8,0.34%
08-18-16,167.11,166.83,167.84,166.19,0.05%
08-17-16,167.02,165.22,168.29,165.01,0.97%
08-16-16,165.41,165.22,165.65,164.26,0.01%
08-15-16,165.39,166.03,166.45,164.96,-0.55%
08-12-16,166.31,165.44,166.71,165.33,0.40%
08-11-16,165.65,164.89,166.29,164.71,0.28%
08-10-16,165.18,165.46,165.97,164.18,-0.33%
08-09-16,165.73,166.07,166.88,165.14,-0.32%
08-08-16,166.26,167.4,167.88,165.9,-0.77%
08-05-16,167.55,167.44,167.76,166.6,-0.10%
08-04-16,167.72,168.16,168.48,167.19,-0.39%
08-03-16,168.37,167.52,169,167.31,0.37%
08-02-16,167.75,166.59,167.92,166.28,0.55%
08-01-16,166.84,167.3,168.11,165.88,-0.44%
07-29-16,167.57,168.78,169.22,167.3,-0.83%
07-28-16,168.97,169.46,169.67,168.46,-0.41%
07-27-16,169.66,170.25,170.58,169.44,-0.51%
07-26-16,170.53,170.85,171.44,169.79,-0.31%
07-25-16,171.06,169.9,171.32,169.67,0.55%
07-22-16,170.12,170.27,170.92,169.62,-0.21%
07-21-16,170.48,170.9,171.32,169.85,-0.43%
07-20-16,171.21,170.21,171.31,170.03,0.45%
07-19-16,170.44,169.04,170.71,168.97,0.66%
07-18-16,169.32,169.83,170.34,169.01,-0.53%
07-15-16,170.22,169.16,170.28,168.91,0.45%
07-14-16,169.45,171.15,171.82,168.86,-1.13%
07-13-16,171.38,170.72,171.94,170.48,0.23%
07-12-16,170.99,171.74,172.48,170.48,-0.55%
07-11-16,171.94,171.76,172.34,171.11,0.02%
07-08-16,171.91,173.16,173.96,171.43,-0.84%
07-07-16,173.37,173.01,173.65,172.27,0.08%
07-06-16,173.24,173.3,174.85,172.88,-0.16%
07-05-16,173.52,172.58,173.75,172.31,0.38%
07-04-16,172.86,172.87,173.43,171.7,0.04%
07-01-16,172.79,173.08,173.62,171.62,-0.32%
06-30-16,173.34,173.73,174.21,172.43,-0.34%
06-29-16,173.93,175.32,176.18,173.52,-0.92%
06-28-16,175.55,177.19,178.32,175.23,-1.09%
06-27-16,177.49,176.7,179.56,176.69,0.28%
06-24-16,176.99,173.35,178.88,173.19,1.96%
06-23-16,173.59,174.51,175.54,173.25,-0.65%
06-22-16,174.73,174.8,175.88,174.03,-0.18%
06-21-16,175.04,176.15,177.01,174.66,-0.75%
06-20-16,176.36,177.38,177.61,175.59,-0.73%
06-17-16,177.66,177.68,178.93,176.86,-0.13%
06-16-16,177.89,177.34,178.92,177.15,0.15%
06-15-16,177.63,178.08,179.06,176.9,-0.39%
06-14-16,178.33,177.79,179.32,177.51,0.17%
06-13-16,178.03,178.24,179.09,177.22,-0.29%
06-10-16,178.54,176.39,178.75,176.18,1.05%
06-09-16,176.68,175.67,177.2,175.25,0.45%
06-08-16,175.89,175.74,176.53,175,-0.03%
06-07-16,175.95,176.91,177.72,175.3,-0.69%
06-06-16,177.18,177.27,178.11,176.64,-0.03%
06-03-16,177.24,180.01,180.95,176.98,-1.67%
06-02-16,180.25,181.19,181.81,179.87,-0.61%
06-01-16,181.35,180.44,181.85,180.27,0.34%
05-31-16,180.73,181.76,182.52,180.24,-0.71%
05-30-16,182.03,180.59,182.1,180.52,0.71%
05-27-16,180.74,179.77,180.93,179.28,0.43%
05-26-16,179.97,180.11,180.97,178.87,-0.19%
05-25-16,180.32,180.95,181.69,179.58,-0.49%
05-24-16,181.21,180.22,182.38,180.11,0.40%
05-23-16,180.49,181.69,181.96,180.17,-0.35%
05-20-16,181.12,181.14,182.28,180.84,-0.14%
05-19-16,181.38,181.76,182.44,181.05,-0.30%
05-18-16,181.92,180.3,182.53,179.92,0.76%
05-17-16,180.55,180.44,180.83,179.5,-0.07%
05-16-16,180.67,179.89,181.08,179.68,0.28%
05-13-16,180.16,179.34,180.81,178.6,0.32%
05-12-16,179.59,179.3,179.91,178.38,0.03%
05-11-16,179.54,179.34,180.17,178.56,-0.06%
05-10-16,179.64,180.11,180.61,179.28,-0.42%
05-09-16,180.39,179.71,180.98,178.64,0.28%
05-06-16,179.89,179.37,180.94,179.13,0.17%
05-05-16,179.58,179.49,180.14,178.72,-0.07%
05-04-16,179.7,177.18,179.86,176.92,1.27%
05-03-16,177.44,175.43,177.55,174.9,1.02%
05-02-16,175.64,176.71,177.16,175.37,-0.67%
04-29-16,176.83,175.4,177.49,174.88,0.66%
04-28-16,175.67,176.73,177.15,175.16,-0.70%
04-27-16,176.91,176.54,177.82,175.72,0.08%
04-26-16,176.77,177.06,177.55,176.29,-0.30%
04-25-16,177.3,176.64,177.39,176.22,0.23%
04-22-16,176.9,175.86,177.09,175.46,0.46%
04-21-16,176.09,174.91,176.31,174.62,0.50%
04-20-16,175.21,174.59,176.01,174.3,0.22%
04-19-16,174.82,176.5,177.03,173.77,-1.08%
04-18-16,176.72,176.9,178.2,176.1,-0.23%
04-15-16,177.13,177.72,178.41,176.49,-0.47%
04-14-16,177.97,176.68,178.94,176.56,0.58%
04-13-16,176.94,176.72,177.67,176.37,0.01%
04-12-16,176.92,176.74,177.79,176.49,0.02%
04-11-16,176.89,177.81,178.79,176.46,-0.69%
04-08-16,178.12,179.32,180.12,177.1,-0.82%
04-07-16,179.6,178.11,179.79,177.44,0.70%
04-06-16,178.35,179.04,179.39,177.83,-0.48%
04-05-16,179.21,177.66,179.53,177.37,0.77%
04-04-16,177.84,177,178.02,176.64,0.37%
04-01-16,177.18,177.36,178.81,176.83,-0.20%
03-31-16,177.54,176.78,177.71,175.5,0.34%
03-30-16,176.93,177.41,178.24,175.88,-0.39%
03-29-16,177.62,178.91,179.46,177.34,-0.87%
03-28-16,179.18,179.26,180.19,178.59,-0.13%
03-25-16,179.41,179.1,180.19,178.62,0.02%
03-24-16,179.37,179.37,180.01,178.57,-0.16%
03-23-16,179.65,178.09,179.75,177.82,0.75%
03-22-16,178.31,178.79,179.78,177.45,-0.43%
03-21-16,179.08,179.64,180.83,178.28,-0.46%
03-18-16,179.91,178.15,180.15,178.02,0.86%
03-17-16,178.37,180.47,180.99,177.71,-1.32%
03-16-16,180.76,183.12,183.8,180.17,-1.46%
03-15-16,183.43,182.68,183.99,182.1,0.27%
03-14-16,182.93,182.68,183.61,182.09,0.02%
03-11-16,182.89,185.1,186.07,182.16,-1.30%
03-10-16,185.3,185.45,186.45,183.47,-0.19%
03-09-16,185.65,185.83,187.08,185.05,-0.18%
03-08-16,185.99,183.87,186.04,183.86,1.02%
03-07-16,184.12,183.96,185.45,183.71,-0.02%
03-04-16,184.16,185.41,185.93,183.53,-0.76%
03-03-16,185.57,186.77,187.39,184.93,-0.77%
03-02-16,187.01,187.36,188.85,186.7,-0.33%
03-01-16,187.62,188.73,189.25,186.98,-0.69%
02-29-16,188.93,189.93,190.53,188.45,-0.60%
02-26-16,190.07,188.81,190.5,188.02,0.53%
02-25-16,189.06,188.5,190.41,188.36,0.17%
02-24-16,188.73,188.58,189.99,188.36,-0.01%
02-23-16,188.75,187.48,189.02,187.2,0.56%
02-22-16,187.69,188.98,189.87,187.17,-0.79%
02-19-16,189.18,188.25,190.31,188.2,0.34%
02-18-16,188.53,187.29,189.47,187.01,0.53%
02-17-16,187.53,186.84,188.76,186.61,0.27%
02-16-16,187.03,186.73,187.61,186.04,0.02%
02-15-16,187,183.5,187,183.31,1.85%
02-12-16,183.61,182.41,184.44,182.12,0.53%
02-11-16,182.64,180.59,183.57,180.54,0.97%
02-10-16,180.88,182.06,182.85,180.41,-0.80%
02-09-16,182.34,182.87,183.97,181.87,-0.45%
02-08-16,183.16,183.26,184.31,182.82,-0.19%
02-05-16,183.5,181.33,183.66,180.67,1.07%
02-04-16,181.56,182.46,183.52,179.7,-0.59%
02-03-16,182.63,184.12,185.79,182.18,-0.90%
02-02-16,184.28,182.67,184.59,181.9,0.79%
02-01-16,182.84,183.54,184.25,182.17,-0.47%
01-29-16,183.71,183.51,184.55,181.97,0.01%
01-28-16,183.69,183.61,184.29,182.54,-0.04%
01-27-16,183.76,181.86,183.88,181.78,0.95%
01-26-16,182.03,182.18,183.42,181.72,-0.17%
01-25-16,182.34,181.89,182.78,180.98,0.17%
01-22-16,182.03,182.84,183.45,181.58,-0.50%
01-21-16,182.94,183.66,184.55,182.66,-0.48%
01-20-16,183.82,183.38,185.33,183.33,0.15%
01-19-16,183.55,184.03,184.55,182.53,-0.33%
01-18-16,184.16,184.31,184.82,183.49,-0.18%
01-15-16,184.49,183.08,185.52,182.91,0.67%
01-14-16,183.26,183.87,184.99,183.05,-0.43%
01-13-16,184.06,183.94,184.81,182.53,-0.05%
01-12-16,184.15,183.16,184.59,183.06,0.42%
01-11-16,183.38,182.88,184.12,182.7,0.14%
01-08-16,183.12,181.44,184.13,180.72,0.84%
01-07-16,181.6,182.91,183.65,180.82,-0.82%
01-06-16,183.1,182.4,183.6,181.91,0.29%
01-05-16,182.57,181.95,182.79,181.43,0.24%
01-04-16,182.14,180.85,182.62,180.85,0.62%
01-01-16,181.01,180.89,181.18,180.78,-0.04%
12-31-15,181.09,181.21,181.44,180.64,-0.18%
12-30-15,181.41,180.44,181.66,180.09,0.41%
12-29-15,180.67,179.97,180.78,179.65,0.30%
12-28-15,180.13,180.15,180.5,179.29,-0.38%
12-25-15,180.81,180.36,180.91,180.3,0.10%
12-24-15,180.63,181.04,181.61,179.95,-0.34%
12-23-15,181.24,180.67,182.08,180.48,0.22%
12-22-15,180.85,181.03,181.99,180.32,-0.20%
12-21-15,181.22,182.33,182.53,180.95,-0.67%
12-18-15,182.44,182.58,183.47,181.64,-0.19%
12-17-15,182.78,180.91,183.41,180.91,0.95%
12-16-15,181.06,181.65,182.9,180.8,-0.41%
