date,close,open,high,low,diff
12-21-15,151.5,152.46,152.6,151.3,-0.67%
12-18-15,152.52,152.72,153.41,151.88,-0.22%
12-17-15,152.86,151.11,153.4,151.11,1.08%
12-16-15,151.225,151.42,152.505,151.02,-0.22%
12-15-15,151.56,152.68,153.03,151.33,-0.82%
12-14-15,152.81,153.07,153.61,152.56,-0.27%
12-11-15,153.22,152,153.8,151.79,0.72%
12-10-15,152.13,152.38,152.65,151.22,-0.25%
12-09-15,152.51,152.18,152.99,151.66,0.12%
12-08-15,152.32,151.64,152.91,151.24,0.36%
12-07-15,151.775,150.04,151.915,149.99,1.09%
12-04-15,150.145,148.77,150.755,148.73,0.83%
12-03-15,148.905,149.92,151.105,148.52,-0.77%
12-02-15,150.06,148.94,150.65,148.74,0.66%
12-01-15,149.08,149.55,150,148.9,-0.41%
11-30-15,149.7,149.11,149.92,148.75,0.30%
11-27-15,149.255,148.09,149.335,148.06,0.69%
11-26-15,148.23,147.5,148.58,147.21,0.41%
11-25-15,147.63,147.82,148.21,147.25,-0.22%
11-24-15,147.96,149.39,149.7,147.79,-1.05%
11-23-15,149.53,148.83,149.93,148.8,0.37%
11-20-15,148.98,148.97,149.75,148.36,-0.09%
11-19-15,149.11,150.36,150.75,148.96,-0.91%
11-18-15,150.48,150.79,151.69,150.35,-0.30%
11-17-15,150.93,150.76,151.39,150.49,0.02%
11-16-15,150.9,150.98,151.69,150.76,-0.06%
11-13-15,150.985,149.44,151.155,149.27,0.94%
11-12-15,149.58,148.93,150.07,148.42,0.35%
11-11-15,149.055,149.35,149.535,148.65,-0.30%
11-10-15,149.5,149.35,150.01,149.02,0.01%
11-09-15,149.485,148.7,149.985,148.47,0.50%
11-06-15,148.735,146.67,149.105,146.5,1.31%
11-05-15,146.81,146.33,147.49,146.28,0.23%
11-04-15,146.47,145.66,146.97,145.39,0.47%
11-03-15,145.79,146.75,146.95,145.5,-0.75%
11-02-15,146.885,147.04,147.635,146.53,-0.24%
10-30-15,147.235,147.24,147.455,146.46,-0.09%
10-29-15,147.375,147.74,148.175,147.04,-0.30%
10-28-15,147.82,146.47,148.31,145.49,0.83%
10-27-15,146.6,145.62,146.76,145.56,0.58%
10-26-15,145.755,146.44,146.995,145.47,-0.56%
10-23-15,146.58,145.71,146.84,144.79,0.50%
10-22-15,145.85,146.95,147.37,145.62,-0.84%
10-21-15,147.09,145.86,147.36,145.49,0.75%
10-20-15,146,145.93,146.57,145.27,-0.04%
10-19-15,146.065,145.87,146.265,144.33,0.05%
10-16-15,145.99,144.78,146.27,144.73,0.75%
10-15-15,144.91,146.58,147.1,144.54,-1.23%
10-14-15,146.71,148.24,149.11,146.38,-1.15%
10-13-15,148.42,147.5,148.75,147.44,0.53%
10-12-15,147.635,147.98,148.495,147.01,-0.34%
10-09-15,148.135,148.62,148.815,146.97,-0.43%
10-08-15,148.77,149.38,150.14,148.51,-0.50%
10-07-15,149.52,149.74,150.83,148.45,-0.24%
10-06-15,149.88,149.7,150.98,149.63,0.05%
10-05-15,149.81,151.2,151.7,149.44,-1.03%
10-02-15,151.37,151.97,152.99,151.16,-0.47%
10-01-15,152.085,152.8,153.025,151.47,-0.56%
09-30-15,152.935,154.18,154.505,152.23,-0.90%
09-29-15,154.32,154.18,154.81,153.93,0.00%
09-28-15,154.32,153.81,154.45,153.72,0.25%
09-25-15,153.935,153.61,154.775,153.27,0.16%
09-24-15,153.685,154.05,154.935,153.28,-0.32%
09-23-15,154.185,152.84,154.335,152.58,0.79%
09-22-15,152.98,151.92,153.39,151.45,0.61%
09-21-15,152.06,151.24,152.43,150.95,0.46%
09-18-15,151.36,150.43,151.43,149.64,0.52%
09-17-15,150.57,150.84,151.42,149.33,-0.28%
09-16-15,150.99,152.01,152.57,150.83,-0.76%
09-15-15,152.14,152.48,153.25,151.83,-0.31%
09-14-15,152.62,152.56,152.88,151.81,0.01%
09-11-15,152.605,152.49,153.135,152.36,-0.02%
09-10-15,152.63,153.58,154.77,152.31,-0.70%
09-09-15,153.71,154.03,154.34,152.85,-0.30%
09-08-15,154.17,155.18,156.08,153.75,-0.71%
09-07-15,155.275,154.86,155.865,154.45,0.17%
09-04-15,155.01,153.48,155.07,153.06,0.87%
09-03-15,153.68,152.63,154.04,152.49,0.59%
09-02-15,152.785,152.18,152.985,151.57,0.34%
09-01-15,152.265,152.52,152.755,150.89,-0.23%
08-31-15,152.62,152.06,153.01,152.04,0.25%
08-28-15,152.24,151.39,152.92,151.13,0.49%
08-27-15,151.5,152.47,153.41,150.99,-0.74%
08-26-15,152.625,153.49,154.185,152.43,-0.66%
08-25-15,153.635,153.51,154.655,151.49,-0.01%
08-24-15,153.645,154.07,155.865,152.93,-0.39%
08-21-15,154.25,152.71,154.33,152.63,0.92%
08-20-15,152.84,152.59,153.9,152.03,0.07%
08-19-15,152.73,152.81,153.34,152.28,-0.14%
08-18-15,152.95,152.45,153.18,152.19,0.24%
08-17-15,152.59,151.95,153,151.81,0.35%
08-14-15,152.055,151.86,152.645,151.54,0.07%
08-13-15,151.95,151.19,152.59,150.79,0.43%
08-12-15,151.295,151.77,154.255,150.95,-0.41%
08-11-15,151.925,149.38,152.565,149.05,1.61%
08-10-15,149.52,150.1,150.9,149.33,-0.48%
08-07-15,150.24,150.02,151.22,149.68,0.07%
08-06-15,150.13,151.28,151.5,149.89,-0.86%
08-05-15,151.435,150.64,151.835,150.52,0.41%
08-04-15,150.81,150.89,151.27,149.48,-0.15%
08-03-15,151.035,150.41,151.175,149.86,0.37%
07-31-15,150.48,151.15,151.48,149.14,-0.55%
07-30-15,151.305,149.77,151.635,149.73,0.93%
07-29-15,149.91,149.59,149.95,148.96,0.13%
07-28-15,149.71,150.47,151.15,149.49,-0.61%
07-27-15,150.625,150.91,151.535,150.13,-0.24%
07-24-15,150.985,149.78,151.605,149.52,0.71%
07-23-15,149.92,149.13,150.58,149.09,0.42%
07-22-15,149.29,148.09,149.51,148.05,0.73%
07-21-15,148.215,149.09,149.755,147.98,-0.68%
07-20-15,149.23,148.27,149.55,148.23,0.56%
07-17-15,148.4,147.81,148.54,147.65,0.30%
07-16-15,147.95,147.91,148.55,147.33,-0.06%
07-15-15,148.045,147.35,148.265,146.87,0.38%
07-14-15,147.485,146.49,147.715,146.37,0.59%
07-13-15,146.62,145.89,146.7,145.42,0.47%
07-10-15,145.94,145.93,146.29,145.19,-0.08%
07-09-15,146.055,146.44,147.145,145.6,-0.28%
07-08-15,146.47,146.2,147,145.91,0.09%
07-07-15,146.335,145.1,146.725,145.07,0.75%
07-06-15,145.24,144.66,145.7,144.59,0.31%
07-03-15,144.795,144.81,145.195,144.03,-0.10%
07-02-15,144.94,145.01,145.38,144.24,-0.14%
07-01-15,145.14,144.27,145.36,143.79,0.45%
06-30-15,144.49,144.35,144.71,143.72,0.00%
