date,close,open,high,low,volume,diff
04-29-15,16.67,16.57,16.685,16.385,16.43K,0.24%
04-28-15,16.63,16.41,16.7,16.325,49.74K,1.46%
04-27-15,16.39,15.935,15.94,15.935,0.07K,3.93%
04-26-15,15.77,15.707,15.773,15.707,-,0.57%
04-24-15,15.68,15.88,15.925,15.595,33.27K,-1.20%
04-23-15,15.871,15.78,15.955,15.74,20.78K,0.22%
04-22-15,15.836,16.015,16.11,15.69,21.23K,-1.04%
04-21-15,16.002,15.92,15.92,15.92,0.00K,0.46%
04-20-15,15.929,16.31,16.38,15.865,14.05K,-2.35%
04-19-15,16.313,16.262,16.313,16.252,-,0.25%
04-17-15,16.273,16.305,16.535,16.235,11.63K,-0.02%
04-16-15,16.276,16.15,16.285,16.15,0.01K,-0.29%
04-15-15,16.323,16.19,16.415,16.09,12.73K,0.73%
04-14-15,16.204,16.295,16.38,16,9.54K,-0.53%
04-13-15,16.291,16.42,16.51,16.225,35.54K,-1.03%
04-12-15,16.46,16.438,16.473,16.425,-,0.55%
04-10-15,16.37,16.4,16.4,16.4,0.01K,1.20%
04-09-15,16.176,16.5,16.51,16.105,46.10K,-1.69%
04-08-15,16.454,16.845,16.905,16.37,48.35K,-2.29%
04-07-15,16.84,16.96,16.975,16.73,29.74K,-1.49%
04-06-15,17.095,17.035,17.08,17.035,0.02K,0.13%
04-05-15,17.072,17.002,17.125,16.968,-,1.50%
04-03-15,16.819,16.819,16.819,16.819,-,0.71%
04-02-15,16.701,16.935,17,16.57,38.40K,-2.01%
04-01-15,17.044,16.62,16.62,16.62,0.05K,2.79%
03-31-15,16.581,16.65,16.65,16.585,0.02K,-0.46%
03-30-15,16.657,16.755,16.755,16.655,0.01K,-1.50%
03-29-15,16.91,16.99,16.99,16.898,-,-0.83%
03-27-15,17.052,17.01,17.01,17.01,0.01K,-0.41%
03-26-15,17.122,17.315,17.325,17.055,0.10K,0.84%
03-25-15,16.98,16.95,17.045,16.95,0.15K,0.10%
03-24-15,16.963,16.98,17,16.86,0.30K,0.54%
03-23-15,16.872,16.7,16.975,16.67,0.15K,0.44%
03-22-15,16.798,16.775,16.825,16.75,-,-0.41%
03-20-15,16.867,16.255,16.82,16.255,0.09K,4.78%
03-19-15,16.098,15.905,16.1,15.86,0.01K,3.69%
03-18-15,15.525,15.475,15.9,15.45,0.02K,-0.24%
03-17-15,15.562,15.49,15.635,15.49,0.04K,-0.25%
03-16-15,15.601,15.69,15.715,15.5,0.07K,0.10%
03-15-15,15.585,15.627,15.627,15.565,-,0.70%
03-13-15,15.477,15.61,15.62,15.475,0.06K,-0.10%
03-12-15,15.493,15.56,15.565,15.465,0.09K,0.96%
03-11-15,15.345,15.64,15.705,15.27,0.16K,-1.72%
03-10-15,15.613,15.69,15.795,15.64,0.11K,-0.90%
03-09-15,15.755,15.8,15.91,15.69,0.07K,-0.56%
03-08-15,15.843,15.928,15.938,15.823,-,0.37%
03-06-15,15.784,16.17,16.17,15.745,0.11K,-2.16%
03-05-15,16.132,16.255,16.285,16.135,0.06K,0.00%
03-04-15,16.132,16.26,16.3,16.075,0.23K,-0.77%
03-03-15,16.258,16.395,16.505,16.09,0.29K,-0.91%
03-02-15,16.407,16.585,16.73,16.315,0.27K,-1.30%
03-01-15,16.623,16.593,16.63,16.558,-,0.67%
02-27-15,16.513,16.57,16.65,16.385,1.70K,-0.42%
02-26-15,16.583,16.5,16.86,16.49,17.62K,0.66%
02-25-15,16.474,16.295,16.75,16.295,40.96K,1.48%
02-24-15,16.233,16.34,16.505,16.085,23.03K,-0.09%
02-23-15,16.247,16.295,16.325,16.295,0.02K,-0.03%
02-22-15,16.252,16.275,16.288,16.245,-,-0.07%
02-20-15,16.263,16.43,16.43,16.43,0.01K,-0.66%
02-19-15,16.371,16.405,16.405,16.335,0.01K,0.37%
02-18-15,16.31,16.525,16.62,16.275,22.35K,-0.67%
02-17-15,16.42,17.35,17.44,16.305,21.76K,-4.92%
02-16-15,17.27,17.305,17.395,17.252,-,-0.21%
02-15-15,17.307,17.318,17.335,17.29,-,0.17%
