date,close,open,high,low,volume,diff
12-15-16,1.642,1.6387,1.6586,1.6275,47.81K,-0.09%
12-14-16,1.6435,1.6603,1.6889,1.6368,55.00K,-1.86%
12-13-16,1.6747,1.6705,1.6868,1.6614,60.00K,0.18%
12-12-16,1.6717,1.6565,1.7106,1.6564,58.52K,2.09%
12-09-16,1.6374,1.6231,1.6417,1.6197,59.77K,0.71%
12-08-16,1.6259,1.6174,1.6358,1.6066,64.41K,0.46%
12-07-16,1.6184,1.6381,1.6427,1.6138,71.42K,-1.19%
12-06-16,1.6379,1.6467,1.6602,1.6272,64.72K,-1.16%
12-05-16,1.6571,1.6561,1.6774,1.6428,70.65K,-0.06%
12-02-16,1.6581,1.6454,1.6631,1.6239,62.59K,0.62%
12-01-16,1.6479,1.568,1.6634,1.5659,80.62K,4.90%
11-30-16,1.5709,1.4627,1.5809,1.46,6.16K,7.40%
11-29-16,1.4627,1.5108,1.5113,1.4552,27.64K,-3.31%
11-28-16,1.5128,1.4706,1.5267,1.4394,28.27K,2.91%
11-25-16,1.47,1.5184,1.527,1.4661,13.58K,-3.61%
11-24-16,1.5251,1.5204,1.5273,1.5137,-,0.54%
11-23-16,1.5169,1.5272,1.5482,1.5157,40.11K,-0.62%
11-22-16,1.5263,1.5365,1.5569,1.5094,36.28K,0.12%
11-21-16,1.5245,1.4794,1.5353,1.4631,31.97K,4.58%
11-18-16,1.4577,1.436,1.4679,1.4316,42.18K,0.74%
11-17-16,1.447,1.4303,1.4741,1.4292,51.90K,0.84%
11-16-16,1.435,1.4439,1.4545,1.424,44.68K,-0.62%
11-15-16,1.4439,1.3928,1.4529,1.3871,58.97K,4.22%
11-14-16,1.3855,1.3983,1.4041,1.3737,50.89K,-1.12%
11-11-16,1.4012,1.4313,1.4352,1.3874,61.16K,-2.46%
11-10-16,1.4366,1.4424,1.452,1.4212,57.13K,-0.31%
11-09-16,1.4411,1.4403,1.4595,1.4043,65.79K,0.00%
11-08-16,1.4411,1.445,1.4525,1.4257,56.84K,0.03%
11-07-16,1.4406,1.4444,1.4529,1.4251,53.79K,0.72%
11-04-16,1.4303,1.455,1.463,1.4258,67.19K,-1.91%
11-03-16,1.4582,1.461,1.4772,1.4484,57.32K,-0.57%
11-02-16,1.4665,1.5117,1.517,1.4516,84.43K,-3.32%
11-01-16,1.5169,1.5114,1.5791,1.5,141.30K,1.43%
10-31-16,1.4955,1.5474,1.5474,1.4888,6.85K,-3.03%
10-28-16,1.5422,1.5641,1.5681,1.5323,20.04K,-1.78%
10-27-16,1.5701,1.5511,1.58,1.5502,19.21K,1.22%
10-26-16,1.5511,1.5503,1.5735,1.54,25.46K,-0.77%
10-25-16,1.5631,1.5786,1.5893,1.5487,30.55K,-1.06%
10-24-16,1.5798,1.5797,1.5846,1.5496,23.06K,0.37%
10-21-16,1.574,1.5625,1.5785,1.5546,30.33K,0.92%
10-20-16,1.5596,1.5874,1.5874,1.5476,31.82K,-1.78%
10-19-16,1.5879,1.582,1.6077,1.58,36.03K,1.23%
10-18-16,1.5686,1.5592,1.5831,1.5514,48.67K,0.80%
10-17-16,1.5561,1.5665,1.5718,1.5418,45.48K,-0.71%
10-14-16,1.5673,1.5815,1.5923,1.5551,49.18K,-0.78%
10-13-16,1.5796,1.5695,1.5887,1.5537,62.13K,0.82%
10-12-16,1.5668,1.5914,1.5957,1.5582,57.13K,-1.29%
10-11-16,1.5873,1.6028,1.6118,1.5756,63.00K,-1.42%
10-10-16,1.6102,1.5772,1.6264,1.5673,54.34K,1.96%
10-07-16,1.5793,1.5999,1.6058,1.5636,52.49K,-1.03%
10-06-16,1.5958,1.5741,1.6016,1.563,59.13K,0.85%
10-05-16,1.5823,1.5672,1.5923,1.565,60.73K,1.79%
10-04-16,1.5544,1.5528,1.5674,1.5368,46.26K,0.08%
10-03-16,1.5532,1.5357,1.5612,1.5262,50.27K,1.66%
09-30-16,1.5279,1.5068,1.5323,1.4924,19.24K,1.17%
09-29-16,1.5102,1.4893,1.5288,1.4752,19.24K,1.29%
09-28-16,1.491,1.4163,1.4946,1.4102,22.61K,5.75%
09-27-16,1.4099,1.4376,1.4457,1.3967,28.64K,-2.70%
09-26-16,1.449,1.4113,1.4615,1.399,22.24K,2.96%
09-23-16,1.4073,1.4494,1.4691,1.4003,26.99K,-3.23%
09-22-16,1.4542,1.4351,1.4583,1.4315,17.38K,1.76%
09-21-16,1.429,1.4089,1.44,1.408,27.81K,1.71%
09-20-16,1.405,1.3945,1.4124,1.37,43.78K,0.76%
09-19-16,1.3944,1.4116,1.4382,1.3931,48.10K,-0.76%
09-16-16,1.4051,1.4094,1.4199,1.3955,61.64K,-0.78%
09-15-16,1.4162,1.3888,1.4271,1.3801,58.47K,2.50%
09-14-16,1.3817,1.4153,1.4258,1.379,66.53K,-2.90%
09-13-16,1.4229,1.437,1.45,1.4148,69.92K,-1.29%
09-12-16,1.4415,1.4276,1.4512,1.4039,54.29K,0.78%
09-09-16,1.4304,1.4767,1.4772,1.4285,66.41K,-3.49%
09-08-16,1.4822,1.4389,1.487,1.433,62.00K,3.90%
09-07-16,1.4265,1.4124,1.44,1.4007,60.81K,1.28%
09-06-16,1.4085,1.4059,1.4747,1.3907,56.41K,-1.22%
09-05-16,1.4259,1.4007,1.4743,1.3986,-,1.78%
09-04-16,1.4009,1.4053,1.4078,1.4009,-,-0.62%
09-02-16,1.4096,1.3913,1.4151,1.3794,49.25K,2.00%
09-01-16,1.3819,1.4317,1.4358,1.3767,64.45K,-2.01%
08-31-16,1.4102,1.4615,1.4644,1.4059,7.77K,-4.14%
08-30-16,1.4711,1.4859,1.5033,1.462,18.46K,-1.02%
08-29-16,1.4862,1.4939,1.4959,1.4725,20.14K,-0.73%
08-26-16,1.4972,1.5091,1.5302,1.483,24.98K,-0.81%
08-25-16,1.5094,1.4933,1.5117,1.4766,24.79K,0.88%
08-24-16,1.4963,1.4955,1.51,1.4825,29.11K,-0.37%
08-23-16,1.5018,1.485,1.5146,1.4663,26.62K,1.04%
08-22-16,1.4864,1.5143,1.5167,1.4812,29.66K,-2.18%
08-19-16,1.5196,1.5236,1.5324,1.5028,36.04K,-0.42%
08-18-16,1.526,1.4914,1.5297,1.4838,55.33K,2.47%
08-17-16,1.4892,1.4572,1.4931,1.446,68.10K,1.91%
08-16-16,1.4613,1.448,1.4672,1.438,55.42K,0.79%
08-15-16,1.4499,1.4145,1.4559,1.4099,46.82K,2.93%
08-12-16,1.4086,1.3809,1.4148,1.3676,48.72K,1.71%
08-11-16,1.3849,1.3122,1.3934,1.306,85.04K,5.04%
08-10-16,1.3184,1.3334,1.3564,1.3114,70.81K,-0.92%
08-09-16,1.3307,1.339,1.3576,1.3268,57.13K,-0.96%
08-08-16,1.3436,1.319,1.3529,1.3162,59.07K,2.02%
08-05-16,1.317,1.321,1.328,1.299,67.69K,-0.67%
08-04-16,1.3259,1.2969,1.3272,1.2697,69.45K,2.98%
08-03-16,1.2875,1.2658,1.2979,1.2561,74.86K,2.26%
08-02-16,1.259,1.2632,1.299,1.2466,64.03K,0.09%
08-01-16,1.2579,1.3031,1.3141,1.2505,67.00K,-1.42%
07-29-16,1.276,1.2727,1.2811,1.2575,-,0.44%
07-28-16,1.2704,1.2992,1.3045,1.2694,20.68K,-1.90%
07-27-16,1.295,1.3149,1.3304,1.2915,25.18K,-2.34%
07-26-16,1.326,1.3225,1.335,1.3118,26.32K,0.24%
07-25-16,1.3228,1.3598,1.3624,1.3195,33.99K,-2.52%
07-22-16,1.357,1.3676,1.3784,1.34,26.55K,-1.00%
07-21-16,1.3707,1.4085,1.4162,1.3687,29.07K,-2.47%
07-20-16,1.4054,1.3839,1.419,1.3705,37.42K,1.54%
07-19-16,1.3841,1.382,1.4073,1.3718,38.18K,0.46%
07-18-16,1.3778,1.4015,1.4081,1.3618,45.55K,-1.40%
07-15-16,1.3974,1.4022,1.4283,1.3868,52.92K,-0.64%
07-14-16,1.4064,1.3882,1.4165,1.3853,55.85K,1.85%
07-13-16,1.3809,1.4534,1.4542,1.3776,74.17K,-5.62%
07-12-16,1.4632,1.4174,1.4736,1.415,73.35K,3.31%
07-11-16,1.4163,1.4116,1.4311,1.3959,56.21K,0.28%
07-08-16,1.4123,1.4142,1.432,1.3989,60.06K,0.12%
07-07-16,1.4106,1.4893,1.5027,1.4009,78.44K,-4.11%
07-06-16,1.4711,1.453,1.4927,1.4289,72.09K,1.76%
07-05-16,1.4456,1.5174,1.5258,1.4333,68.36K,-3.62%
07-04-16,1.4999,1.5159,1.526,1.4957,-,-1.07%
07-03-16,1.5161,1.516,1.5204,1.5148,-,0.30%
07-01-16,1.5115,1.4918,1.5225,1.4731,59.38K,1.81%
06-30-16,1.4847,1.5215,1.5215,1.4661,6.02K,-3.18%
06-29-16,1.5335,1.4758,1.5354,1.4758,20.17K,4.24%
06-28-16,1.4711,1.4378,1.4786,1.436,23.87K,2.93%
06-27-16,1.4292,1.4695,1.4725,1.415,28.14K,-1.79%
06-24-16,1.4553,1.5252,1.5297,1.4384,41.20K,-4.29%
06-23-16,1.5206,1.5,1.525,1.496,32.96K,1.05%
06-22-16,1.5048,1.5255,1.5353,1.4825,45.47K,-0.78%
06-21-16,1.5167,1.5212,1.53,1.4874,41.22K,-0.70%
06-20-16,1.5274,1.4851,1.5282,1.4849,42.24K,3.08%
06-17-16,1.4817,1.4201,1.4888,1.4193,54.68K,4.13%
06-16-16,1.4229,1.4668,1.4742,1.4165,57.61K,-3.71%
06-15-16,1.4778,1.4856,1.5024,1.4636,57.30K,-1.61%
06-14-16,1.502,1.5061,1.5077,1.4846,45.44K,-0.83%
06-13-16,1.5145,1.5161,1.527,1.4939,52.47K,-0.10%
06-10-16,1.516,1.5522,1.5547,1.5111,56.30K,-2.27%
06-09-16,1.5512,1.574,1.5848,1.5437,63.13K,-1.23%
06-08-16,1.5705,1.5408,1.5772,1.5372,82.44K,1.88%
06-07-16,1.5415,1.5052,1.5435,1.5001,67.64K,2.55%
06-06-16,1.5031,1.4905,1.5092,1.4879,58.05K,1.01%
06-03-16,1.4881,1.5054,1.5153,1.481,66.26K,-1.37%
06-02-16,1.5088,1.503,1.5298,1.483,84.87K,0.66%
06-01-16,1.4989,1.4917,1.5074,1.4662,69.55K,0.09%
05-31-16,1.4975,1.4959,1.525,1.4793,8.56K,-1.16%
05-30-16,1.5151,1.5013,1.521,1.4848,-,0.91%
05-29-16,1.5015,1.5032,1.5048,1.5013,-,0.50%
05-27-16,1.494,1.499,1.5076,1.4778,23.23K,-0.49%
05-26-16,1.5013,1.5128,1.5195,1.4873,21.69K,-0.75%
05-25-16,1.5127,1.5071,1.5208,1.4926,28.98K,1.61%
05-24-16,1.4887,1.479,1.5087,1.4634,31.39K,0.76%
05-23-16,1.4775,1.4919,1.4919,1.4657,33.95K,-0.84%
05-20-16,1.49,1.4738,1.5015,1.468,39.91K,0.76%
05-19-16,1.4788,1.475,1.4807,1.4397,37.21K,-0.29%
05-18-16,1.4831,1.4719,1.52,1.4489,81.37K,1.07%
05-17-16,1.4674,1.445,1.4791,1.4356,62.38K,1.90%
05-16-16,1.4401,1.4006,1.4579,1.3995,63.78K,2.64%
05-13-16,1.4031,1.392,1.4099,1.3758,62.41K,0.65%
05-12-16,1.394,1.3944,1.4043,1.3675,63.58K,-0.19%
05-11-16,1.3967,1.3431,1.3999,1.3235,73.72K,4.43%
05-10-16,1.3375,1.2826,1.3443,1.2801,65.05K,3.98%
05-09-16,1.2863,1.3498,1.3639,1.2814,67.45K,-3.81%
05-06-16,1.3373,1.3341,1.3583,1.3047,64.04K,0.65%
05-05-16,1.3287,1.3425,1.38,1.3194,61.35K,0.04%
05-04-16,1.3282,1.3428,1.3626,1.314,59.35K,-0.39%
05-03-16,1.3334,1.3582,1.37,1.3219,58.49K,-1.63%
05-02-16,1.3555,1.3792,1.3939,1.3495,56.67K,-1.63%
04-29-16,1.3779,1.4066,1.4125,1.373,7.39K,-1.90%
04-28-16,1.4046,1.3799,1.4084,1.3711,19.17K,1.82%
04-27-16,1.3795,1.3488,1.3832,1.3392,23.30K,3.53%
04-26-16,1.3325,1.2997,1.352,1.29,26.88K,3.27%
04-25-16,1.2903,1.314,1.3235,1.2875,25.13K,-1.42%
04-22-16,1.3089,1.3095,1.3356,1.3007,23.96K,0.70%
04-21-16,1.2998,1.3313,1.3424,1.2983,32.56K,-2.43%
04-20-16,1.3322,1.2659,1.334,1.2375,31.64K,5.46%
04-19-16,1.2632,1.2434,1.2813,1.232,36.02K,2.21%
04-18-16,1.2359,1.1874,1.2548,1.1704,54.20K,0.30%
04-15-16,1.2322,1.2562,1.2616,1.2046,59.80K,-1.76%
04-14-16,1.2543,1.266,1.2818,1.2491,42.62K,-0.89%
04-13-16,1.2656,1.2712,1.2907,1.261,64.59K,-0.81%
04-12-16,1.2759,1.2147,1.2846,1.2093,63.74K,5.04%
04-11-16,1.2147,1.197,1.2271,1.1844,58.06K,1.19%
04-08-16,1.2004,1.1334,1.2075,1.1308,76.16K,6.64%
04-07-16,1.1257,1.1425,1.1572,1.1054,59.84K,-1.28%
04-06-16,1.1403,1.0839,1.145,1.0823,67.09K,6.11%
04-05-16,1.0746,1.0861,1.0879,1.0668,49.62K,-1.31%
04-04-16,1.0889,1.1323,1.1393,1.0843,58.07K,-3.78%
04-01-16,1.1317,1.1863,1.1924,1.1292,58.81K,-4.48%
03-31-16,1.1848,1.16,1.1905,1.1547,6.80K,2.16%
03-30-16,1.1597,1.1685,1.2012,1.1563,22.25K,0.36%
03-29-16,1.1555,1.1797,1.1839,1.14,20.19K,-2.08%
03-28-16,1.1801,1.1955,1.2125,1.1688,25.08K,-1.49%
03-24-16,1.1979,1.2058,1.2125,1.1752,32.83K,-0.51%
03-23-16,1.204,1.2491,1.2492,1.2015,27.74K,-3.84%
03-22-16,1.2521,1.2382,1.2606,1.2274,25.81K,1.19%
03-21-16,1.2374,1.2465,1.2559,1.2201,32.96K,-0.14%
03-18-16,1.2391,1.2541,1.2762,1.2365,42.51K,-1.23%
03-17-16,1.2545,1.2295,1.258,1.2276,33.93K,1.89%
03-16-16,1.2312,1.1867,1.234,1.1779,43.02K,4.54%
03-15-16,1.1777,1.2012,1.2033,1.1616,37.09K,-1.57%
03-14-16,1.1965,1.2164,1.2216,1.1715,46.25K,-1.77%
03-11-16,1.218,1.2219,1.2411,1.2142,42.66K,0.16%
03-10-16,1.2161,1.228,1.2316,1.2096,47.63K,-1.35%
03-09-16,1.2327,1.1996,1.2399,1.1995,53.85K,2.72%
03-08-16,1.2,1.2236,1.2425,1.1946,57.39K,-1.84%
03-07-16,1.2225,1.1676,1.2273,1.1597,61.72K,5.27%
03-04-16,1.1613,1.1217,1.1665,1.1137,53.94K,3.67%
03-03-16,1.1202,1.1098,1.13,1.0992,55.58K,1.24%
03-02-16,1.1065,1.0921,1.125,1.0866,55.49K,0.64%
03-01-16,1.0995,1.097,1.118,1.0843,46.53K,2.18%
02-29-16,1.076,1.0565,1.0926,1.045,7.36K,2.36%
02-26-16,1.0512,1.062,1.1107,1.0477,20.52K,-1.76%
02-25-16,1.07,1.0535,1.0794,1.025,21.16K,1.00%
02-24-16,1.0594,1.0175,1.0624,1.0005,30.54K,3.65%
02-23-16,1.0221,1.0542,1.0694,1.0117,28.40K,-3.13%
02-22-16,1.0551,1.0316,1.0759,1.0246,33.05K,2.89%
02-19-16,1.0255,1.0775,1.0822,1.0217,33.39K,-4.98%
02-18-16,1.0792,1.0992,1.1155,1.07,39.25K,-0.80%
02-17-16,1.0879,1.032,1.0995,1.0155,53.08K,5.93%
02-16-16,1.027,1.0577,1.1145,1.0227,69.41K,-3.93%
02-15-16,1.069,1.0585,1.0791,1.0547,-,1.04%
02-14-16,1.058,1.0571,1.0596,1.0528,-,-1.06%
02-12-16,1.0693,1.0049,1.0739,1.0044,62.34K,9.21%
02-11-16,0.9791,0.9773,1.0146,0.961,58.51K,0.43%
02-10-16,0.9749,0.9891,1.0035,0.9672,60.44K,0.00%
02-09-16,0.9749,1.051,1.0581,0.972,70.59K,-6.83%
02-08-16,1.0464,1.0619,1.0806,1.0409,61.57K,-1.19%
02-05-16,1.059,1.0772,1.0873,1.0542,59.56K,-1.99%
02-04-16,1.0805,1.095,1.1181,1.0622,68.92K,0.18%
02-03-16,1.0786,1.0065,1.0944,1.0025,63.49K,6.70%
02-02-16,1.0109,1.0405,1.0462,0.9859,64.27K,-2.47%
02-01-16,1.0365,1.0836,1.0865,1.0246,64.11K,-1.76%
01-29-16,1.0551,1.0477,1.0657,1.0279,6.46K,2.35%
01-28-16,1.0309,1.022,1.0956,1.0142,23.47K,0.56%
01-27-16,1.0252,0.9551,1.0309,0.9521,19.02K,5.94%
01-26-16,0.9677,0.9253,0.9903,0.9026,27.46K,3.46%
01-25-16,0.9353,1,1.014,0.9236,30.07K,-6.07%
01-22-16,0.9957,0.9095,1,0.9018,31.24K,10.94%
01-21-16,0.8975,0.8657,0.9267,0.8487,29.76K,3.67%
01-20-16,0.8657,0.9047,0.9152,0.8538,49.79K,-4.73%
01-19-16,0.9087,0.9324,0.9553,0.9055,60.20K,-1.38%
01-18-16,0.9214,0.9186,0.9454,0.9084,-,0.35%
01-17-16,0.9182,0.9278,0.9278,0.9088,-,-1.72%
01-15-16,0.9343,0.9869,0.987,0.9328,68.11K,-4.74%
01-14-16,0.9808,0.966,0.99,0.9537,56.76K,1.18%
01-13-16,0.9694,0.988,1.0061,0.9597,55.59K,-2.09%
01-12-16,0.9901,1.008,1.0373,0.9837,63.37K,-2.44%
01-11-16,1.0149,1.0478,1.053,1.0066,66.65K,-3.54%
01-08-16,1.0521,1.0669,1.0853,1.0347,68.15K,-1.27%
01-07-16,1.0656,1.0907,1.1005,1.0454,70.90K,-1.40%
01-06-16,1.0807,1.1309,1.1393,1.072,75.10K,-3.96%
01-05-16,1.1253,1.1346,1.1481,1.1191,63.05K,-0.10%
01-04-16,1.1264,1.1375,1.1827,1.1125,66.47K,2.33%
12-31-15,1.1007,1.08,1.1247,1.0704,-,2.00%
12-30-15,1.0791,1.1186,1.1245,1.0779,15.63K,-4.46%
12-29-15,1.1295,1.086,1.1388,1.0854,20.07K,3.59%
12-28-15,1.0904,1.1009,1.116,1.082,17.64K,-0.95%
12-24-15,1.1009,1.1308,1.135,1.095,16.36K,-1.64%
12-23-15,1.1192,1.0914,1.1348,1.09,25.76K,2.91%
12-22-15,1.0876,1.0967,1.1134,1.084,34.42K,-1.16%
12-21-15,1.1004,1.1055,1.1126,1.0813,30.86K,-0.61%
12-18-15,1.1071,1.1065,1.1448,1.0911,51.25K,0.16%
12-17-15,1.1053,1.1204,1.1384,1.0995,46.04K,-0.62%
12-16-15,1.1122,1.1379,1.1596,1.1066,71.47K,-3.01%
12-15-15,1.1467,1.1211,1.1914,1.1124,68.59K,1.68%
12-14-15,1.1277,1.145,1.1585,1.0874,81.50K,-1.56%
12-11-15,1.1456,1.2155,1.2179,1.1367,94.66K,-6.49%
12-10-15,1.2251,1.2475,1.2544,1.214,65.68K,-1.11%
12-09-15,1.2389,1.2557,1.2749,1.2277,62.40K,-1.61%
12-08-15,1.2592,1.2802,1.2893,1.2462,60.13K,-1.59%
12-07-15,1.2796,1.3494,1.3512,1.2759,74.86K,-4.68%
12-04-15,1.3424,1.369,1.3839,1.3279,57.16K,-1.19%
12-03-15,1.3586,1.3149,1.3924,1.3149,88.46K,4.12%
12-02-15,1.3049,1.3605,1.3741,1.3033,91.03K,-4.68%
12-01-15,1.369,1.3613,1.3898,1.3516,79.94K,2.40%
11-30-15,1.3369,1.356,1.3869,1.3217,6.88K,-1.15%
11-27-15,1.3524,1.4027,1.403,1.35,12.08K,-1.89%
11-26-15,1.3785,1.4037,1.4053,1.3658,-,-1.73%
11-25-15,1.4027,1.3967,1.4079,1.3743,23.69K,0.21%
11-24-15,1.3997,1.3801,1.4131,1.3774,31.11K,1.85%
11-23-15,1.3743,1.3651,1.4041,1.3454,33.56K,0.22%
11-20-15,1.3713,1.3775,1.3965,1.3624,37.12K,-0.04%
11-19-15,1.3718,1.3807,1.3971,1.3688,38.13K,-0.62%
11-18-15,1.3804,1.3814,1.4028,1.3632,41.32K,0.90%
11-17-15,1.3681,1.3926,1.405,1.3663,56.92K,-1.23%
11-16-15,1.3851,1.3865,1.3989,1.3508,52.05K,0.28%
11-13-15,1.3813,1.4069,1.4279,1.3773,53.96K,-1.80%
11-12-15,1.4066,1.4521,1.465,1.4057,69.55K,-2.84%
11-11-15,1.4477,1.4776,1.4986,1.4435,55.67K,-2.61%
11-10-15,1.4865,1.4795,1.5011,1.4682,50.69K,0.62%
11-09-15,1.4774,1.4958,1.522,1.4745,65.69K,-0.82%
11-06-15,1.4896,1.4891,1.5121,1.4812,65.46K,0.16%
11-05-15,1.4872,1.5187,1.5196,1.4857,55.31K,-1.08%
11-04-15,1.5035,1.5678,1.5816,1.5019,75.79K,-3.99%
11-03-15,1.566,1.5092,1.5796,1.5037,82.22K,3.92%
11-02-15,1.5069,1.5129,1.5271,1.4951,47.60K,0.50%
10-30-15,1.4994,1.4675,1.5071,1.4675,-,1.67%
10-29-15,1.4748,1.483,1.4956,1.4677,16.28K,-0.61%
10-28-15,1.4839,1.43,1.4971,1.4232,20.67K,4.18%
10-27-15,1.4244,1.4272,1.4346,1.4079,29.41K,-0.11%
10-26-15,1.4259,1.4562,1.4594,1.4235,30.18K,-1.96%
10-23-15,1.4544,1.4764,1.491,1.45,36.84K,-0.72%
10-22-15,1.465,1.452,1.48,1.4506,28.43K,1.03%
10-21-15,1.45,1.4427,1.4618,1.4295,32.22K,0.09%
10-20-15,1.4487,1.4579,1.4628,1.4311,32.58K,-0.03%
10-19-15,1.4491,1.4953,1.5024,1.4481,41.52K,-3.17%
10-16-15,1.4966,1.4956,1.5044,1.4726,37.34K,0.69%
10-15-15,1.4863,1.4796,1.4989,1.4492,59.40K,0.20%
10-14-15,1.4833,1.4766,1.4937,1.4681,47.84K,0.85%
10-13-15,1.4708,1.5156,1.5215,1.4685,78.51K,-2.10%
10-12-15,1.5024,1.5907,1.608,1.5005,78.23K,-5.56%
10-09-15,1.5909,1.607,1.6379,1.5789,66.74K,-0.68%
10-08-15,1.6018,1.5911,1.6139,1.5697,57.19K,1.41%
10-07-15,1.5796,1.6191,1.6344,1.5774,66.80K,-1.98%
10-06-15,1.6115,1.5482,1.6189,1.5384,60.36K,4.08%
10-05-15,1.5483,1.5243,1.5682,1.5131,50.81K,1.87%
10-02-15,1.5199,1.527,1.5418,1.4908,62.71K,0.01%
