Date,Open,High,Low,Close,Volume
2014-02-18,101500,102500,100000,100500,158057
2014-02-17,103000,103000,101500,101500,174321
2014-02-14,100500,102000,100500,102000,177884
2014-02-13,101500,102000,100500,100500,262597
2014-02-12,101500,102500,101500,101500,244327
2014-02-11,101000,102500,100500,101500,184027
2014-02-10,101500,102000,101000,101000,62198
2014-02-07,101500,101500,100500,101500,64514
2014-02-06,101000,101500,100000,100500,96340
2014-02-05,101500,102500,100500,101000,89975
2014-02-04,103000,103000,100500,101000,156862
2014-02-03,103500,104000,102500,103000,155352
2014-01-29,103000,104000,102000,103500,423281
2014-01-28,100000,100500,99300,99500,152013
2014-01-27,100000,100500,98500,99700,167892
2014-01-24,101500,101500,100000,101500,168252
2014-01-23,102000,102000,101000,101500,112102
2014-01-22,101500,102000,101000,102000,156880
2014-01-21,100500,101500,100000,101500,102748
2014-01-20,99300,101000,99000,101000,97973
2014-01-17,100000,100500,99600,99600,72352
2014-01-16,100500,101000,100000,100000,105277
2014-01-15,99000,100500,98700,100500,113244
2014-01-14,100000,101000,98800,99400,164241
2014-01-13,98600,101000,98600,100500,97289
2014-01-10,100500,101000,98500,98500,232243
2014-01-09,101000,101500,100000,100000,165565
2014-01-08,101500,102000,101000,101000,91389
2014-01-07,102000,102500,101000,101500,149419
2014-01-06,101000,102000,100500,101500,107037
2014-01-03,101500,102000,100500,100500,155015
2014-01-02,104500,104500,101000,101500,162654
2013-12-30,103000,104000,103000,104000,124415
2013-12-27,103500,104000,102000,103000,180567
2013-12-26,105000,105000,104000,104500,205015
2013-12-24,103000,104500,102000,104500,255844
2013-12-23,102000,104500,101500,102500,325314
2013-12-20,101000,102500,101000,102000,150102
2013-12-19,102500,103000,101000,101500,177592
2013-12-18,100500,102000,100500,102000,152175
2013-12-17,100500,100500,99900,100500,120447
2013-12-16,97700,101000,97400,98900,158775
2013-12-13,96700,97600,95600,97000,81323
2013-12-12,97100,97500,96000,96100,159992
2013-12-11,98300,98900,97500,97500,138004
2013-12-10,99800,99800,98600,99100,80870
2013-12-09,98700,99300,98100,99300,72124
2013-12-06,98500,98900,97400,97400,173432
2013-12-05,100500,101000,98300,99100,272509
2013-12-04,101000,101500,100500,100500,121455
2013-12-03,102000,102000,101000,101000,113481
2013-12-02,102000,102000,101000,102000,65356
2013-11-29,101500,102500,101500,102000,97577
2013-11-28,101500,102500,101500,102000,147676
2013-11-27,101000,102000,100500,102000,125767
2013-11-26,101000,102000,101000,101000,110259
2013-11-25,101500,102500,101000,101500,69977
2013-11-22,101000,102000,101000,101000,79093
2013-11-21,102000,102000,101000,101000,96315
2013-11-20,102000,102500,101000,102000,157940
2013-11-19,101000,102000,101000,102000,140169
2013-11-18,102500,102500,101000,101000,68314
2013-11-15,100500,102500,100500,101500,83108
2013-11-14,100500,102000,100500,100500,177686
2013-11-13,101500,102500,100500,100500,161964
2013-11-12,102500,102500,101500,102000,89128
2013-11-11,102500,103500,101500,101500,152168
2013-11-08,104000,104000,102500,102500,139871
2013-11-07,103500,104500,103500,104000,134870
2013-11-06,102500,104500,102500,104500,135531
2013-11-05,103000,104000,102500,102500,106068
2013-11-04,104000,104500,103500,103500,120555
2013-11-01,104500,105000,104000,104500,33953
2013-10-31,105000,106000,104500,104500,144022
2013-10-30,105500,105500,104500,105500,104515
2013-10-29,105000,105500,104500,105500,103538
2013-10-28,105500,106000,105000,105500,99237
2013-10-25,104500,105000,103500,105000,133799
2013-10-24,105000,105500,104000,105000,124815
2013-10-23,105500,106000,104000,105500,237423
2013-10-22,105000,105500,104500,105500,179328
2013-10-21,104000,104500,103500,104500,94278
2013-10-18,104500,105000,103500,104000,100096
2013-10-17,104500,105500,103500,104000,192036
2013-10-16,104000,104000,103000,104000,147279
2013-10-15,103000,104000,102500,104000,177609
2013-10-14,103500,104000,102500,102500,140873
2013-10-11,103500,104500,102500,104000,284780
2013-10-10,105500,106000,103500,103500,266464
2013-10-08,104500,106500,104000,106500,173050
